# features	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_063	SH_064	SH_065	SH_066	SH_068	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_091	SH_093	SH_094	SH_095	SH_096	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_205	SH_214	SH_227	SH_228	SH_231	SH_234	SH_235	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_250	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
FERMENTATION-PWY: mixed acid fermentation	38.7005049304443	21.8782050715867	35.2198939914861	20.3052031001984	6.94220111255715	58.0473967121955	16.6891988175703	26.0119970733902	56.2267901603117	39.5020977523306	26.3410039248096	14.1122006872642	16.9476075882913	18.1536031097122	8.56507012761954	24.3820003084323	10.6761989110277	24.167901337935	26.0992978285384	23.249602955257	27.5496936429082	15.4045000583831	5.74723996724073	30.2481975036163	25.8171018213965	20.6703036629845	36.1596957667844	11.4100007474692	43.1228004000934	18.0145966691011	23.8152940573697	23.3852014763078	30.0862999524636	12.908201270167	20.2255996290625	25.8937001869525	13.5491992201081	39.5748112590338	36.209999344599	3.44887957820203	17.4778981111635	40.3065851107475	17.6776988615562	24.7579035190884	10.3346992672698	13.7638003943329	22.072705589692	28.7034917399962	19.7215106028757	53.0335946446676	32.6259993540052	29.3459930265117	30.3511027303852	30.4923037572617	18.7357013208669	26.0763933377423	12.0329010889775	21.2469985634904	20.6779003101685	13.257002171497	17.9071034324336	31.7797916114062	26.5624054399806	10.7279991728713	2.800840922597	28.3587039135011	50.2152910340598	23.2145982600659	18.806800265552	14.9058999563257	35.0280021857473	19.6769995340486	28.8960968211404	18.9930006634255	19.15189558951	17.832700366997	13.7361000104394	8.6720078261878	18.4753986093567	36.5970995553452	43.3000100295813	9.7282665323594	29.8079984249454	39.9142012972115	31.629293762387	19.0355053352714	14.9559027897245	40.4913008624647	13.703497433609	15.4663014473365	12.8866977537197	3.53201185077421	18.424701267251	27.617198458408	24.4908989726068	14.8712020844964	27.3974045644076	21.3656048995605	30.0976060496188	14.5284959096473	37.6781951926391	32.7983998038656	19.6167052576693	38.5051918488359	32.6506991233287	12.7338052616083	59.4271938195718	35.0273124462549	34.6248991451112	28.7134999428601	33.7662164438097	0	55.8788217620071	10.0856998375194	13.1520976326224	18.7942977736275	45.1969921131249	17.8896962912871	45.9173047961084	44.923114547003	33.0142015411029	19.1870021554678	22.4165009083166	7.21477123415877	12.829998592036	12.1553019508044	34.9640066421123	25.8707966781897	19.4834000730628	1.96392991612055	27.5368014181453	62.8424971205568	22.3455996782234	18.4939019290989
PWY-5130: 2-oxobutanoate degradation I	0.80908210307706	4.21097097614518	1.35976976802328	6.4928909913346	9.25080148253345	0	14.7084989579029	4.218309525398	0	3.82759978220957	3.96434059068675	10.1348004935648	2.46714110466243	2.72196046627183	4.4575100664169	1.01490001283849	1.5799598388441	1.26675007012728	0.93567692215168	6.29592080027449	1.59972963086239	7.62107002888386	0.567797996763551	7.53283937831477	1.81957012837067	0.831330147320016	4.68688945130585	9.37843061438099	0	4.37142919172274	1.76790955885353	3.21577020301157	10.5987999832539	3.86643038045675	3.3456599386406	1.29112000932189	0.753198956645868	6.52038185504864	1.6841599695167	3.11338961923245	7.3057592104666	3.61957866292764	5.04066967538087	13.4493019116838	4.17933970368482	10.5122003011745	9.23473233860362	3.62378895718225	1.84309099090101	0.583605941067472	4.71703990660261	0.45063489291563	1.33122011975656	0.555189068410397	1.04086007338064	0	22.4785020343044	3.98687973044706	19.600600294009	7.85935128736174	1.34422025766014	8.94054764005305	2.29047046908835	3.31846974414598	7.31819241061258	0	1.3087997663138	8.54187935978614	0.651037009192643	2.54931999253049	2.60103016230428	0.98717397662372	2.93983967658824	5.05674017663193	1.80771958370026	1.34615002770377	3.40965000259133	2.78963930072112	6.31509952466246	4.1465099496199	3.89453090209019	0.56764979766123	0.783101958620893	1.47879004806068	11.5410977239801	3.07031086054673	9.34277174270721	0.258509005506242	10.62339801045	0	0.742444870584435	5.52404289459848	3.4749302390057	1.43468991991561	2.58946989137174	10.7377015051036	6.26270104336599	3.3134907598497	7.27680146263709	4.207618815387	0.711302909244862	5.11306996942384	0.37974110177821	4.28100909375318	3.87332989600109	0	0	3.45483122760518	1.55689996156014	1.11297999778517	4.67318227579304	9.85931067240499	2.17354084648548	0.967677984410708	1.54247972235365	2.47628970665872	5.86347897682292	2.60527945989952	0.937848097959172	0.484575156915127	2.19725010256763	4.61109051800991	8.51026034483575	1.9198503284096	4.61260949381223	0	2.71447051566796	5.34271931399484	8.12563003047111	10.8616995360968	6.87383035400226	1.15074994727264	2.58529996277168	2.73332028511264
PWY-7237: myo-, chiro- and scyllo-inositol degradation	30.9811039469926	29.3905068130134	0	27.5663042088233	71.5591114680632	70.2814960192561	32.1923977191686	32.6402963276403	59.2776896264043	0	41.7087062145972	0	45.336520299427	0	119.475001780178	65.3682008269077	38.8495960373412	40.9707022681381	25.2692978975944	40.2458051156443	51.4706881231387	26.0470000987181	0	0	0	16.0401028424666	64.5147924472533	64.3969042186412	0	0	39.7305900860258	55.7952035223512	47.8004999244752	0	56.5469989629281	23.9073001726107	0	0	0	91.9422887554581	29.3746968254765	0	0	0	35.8072974612626	27.4307007858896	14.29600362032	0	37.9035203780697	50.7195948783353	0	39.3194906565094	56.3701050710547	39.6560048864129	54.1558038179842	67.1185828518733	0	42.7673971084963	31.162200467433	19.1080031298909	0	41.0447891658175	61.1794125295437	0	0	92.0850127077317	126.723977373434	0	55.8686007888647	58.5796998283615	74.4842046478144	34.0322991941151	53.0977941587117	0	23.6764945475401	32.6735006724206	49.8020000378495	0	36.1048972823844	28.9161996486682	63.3749146795315	131.24595321738	84.0652955579898	44.3258014405885	0	9.63074269930456	28.3542052889099	0	0	77.7141072724862	55.0202904094132	0	22.758301565316	0	20.9215991223389	37.7480052911379	36.7272061187525	35.9972082548798	0	0	26.1527966631647	28.0793998320852	76.8616206004516	65.7314860853017	71.3698980837182	101.035041747679	90.040490635789	30.6453108891983	49.1801987857409	36.7208999269254	52.6297256301501	80.8470055137658	54.7784213334562	62.3406989956913	85.9946845209568	43.2260948794368	49.1797914181264	46.777690302517	53.7032056093535	59.7998193643775	0	60.2882067727771	46.2684018747957	41.2779070609988	40.6961955339995	64.243610310457	55.4079105258408	33.5043956980356	31.3829001176859	59.8394974442551	36.1210018602316	77.5045964487394	0	62.9872065701955
PWY-5265: peptidoglycan biosynthesis II (staphylococci)	0	1.23529028635264	0	0	0	2.31340986896847	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11132077680998	0	0.520808001973862	0	0	0	0	0	0	0.144043001336431	0	0	0.968013061110665	0	0	0	0.734995005306664	0	0	0	0	0	0	1.91334987678027	0	0	0	0.965606244530125	0	0.414279222728939	0	0	3.49314916992296	0	2.87880035472578	0	0	6.77152061282261	0	0	0	0	0	0	0	0	0	0	0	0	0.763486997762983	0	0	1.30334985661848	3.85398013461953	0	0	0	0	0.937551929430466	0	0	0	0	1.21781003957883	0	0	0	0.658966014035976	0	0	0	0	0	0	2.7755398835661	0	0	0	5.89958118581582	0	0	0	0	0	0	0	1.04713989109745	0	0	0	0	0	0	0	0	2.291929728498	4.22168926331522	0.8750118186013	0	0	0	0.889614099939248	2.15637008737612	0	1.1914998692448	0	0.711273135120558	0	0	0	0	0	0	0
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	0	3.14284072854191	0	0	0	0.568136967820722	0	0	0	0	0	0	0	0	0	0	0	0	0.599870950090737	0	0	0	0	0	0	0	0	0	0.00896203008315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08572010160169	1.47723974250234	0	0	0	0	0	0.135080022504332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6630: superpathway of L-tyrosine biosynthesis	10.7962013754361	34.5847080170812	12.3784978882283	55.6095084904598	17.7414028432372	18.0583989771723	39.8499971766277	10.9514987678469	54.0950905333592	12.8407992693585	18.2593027206361	46.327802256164	21.3843095748246	32.9584056457749	9.20164013710444	40.9963005186032	63.9774934742957	65.6559036347108	19.7006983609019	19.7803025142742	27.5376936456772	36.8419001396308	13.1046999253032	32.2471973386388	16.9299011944045	30.0505053252501	30.7104964047222	27.7897018205034	18.692500173429	41.3322923576591	12.4851968845688	8.2075305181414	13.7819999782244	11.2656011085351	21.2667996099669	14.6070001054625	25.8120985142556	12.7758036347161	19.4997996470536	13.0728984011845	20.166197820639	18.3846932086943	20.5993986733987	26.9853038356911	25.6554981810252	8.52414024421662	39.3963099767215	25.6691926131764	23.9889128971592	30.8066968891397	20.3470995971274	20.8675950412334	35.6773032095302	27.8078034264775	17.5115012345608	6.6337383051462	19.3211017485597	27.6941981275953	38.527800577917	67.1889110055436	9.65739185112887	19.1887949349257	23.9213048990832	18.4254985793941	52.5434173078017	10.466101444322	17.2992969112105	28.1406978908547	21.5702003045712	10.9541999679042	34.3396021427912	30.1982992849043	24.2610973310367	12.572200439147	12.7010970750644	20.7252004265246	26.807900020374	21.9984944856374	18.7037985921651	20.9890997449824	35.9298083224215	27.0651903526129	18.6776990130704	9.26114030098706	17.6080965275073	9.76321273643326	37.2402069464158	11.7503002502814	28.7755946109066	25.9091024245738	20.5317964211026	11.8570062130713	13.7019009424167	14.7905991743888	11.4375995201927	9.93512139260597	13.1734021946888	25.2861057986098	8.49157170680591	12.8117963929668	38.3835951026371	18.6533998884527	2.00237053667535	4.62185902159866	25.9030993045018	8.22849340001347	3.75273960971508	32.1061114082646	26.5985993432806	28.1414999439984	17.7462086422261	5.24694035784133	24.5262095517323	9.90953984035731	11.2795979696724	13.8255983622196	38.0140933665407	29.4008939049007	34.3869035917465	36.531211829537	10.6663004979029	36.3530040838965	21.830800884584	22.0209037668958	15.6502982825363	5.78574092855356	28.6921054506393	10.4290986609037	25.8166000968122	14.2502993913697	21.1184010875977	37.4154982856219	19.0828997252062	24.0133025048276
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	9.67066123204224	71.5994165974608	35.5170939407838	12.2921018767581	3.01453048310865	23.2880986809621	5.83930958628492	13.2582985083088	18.2510968060581	11.4514993484097	6.85070102075445	10.7512005235835	23.884810694424	13.3362022844915	18.6120002773188	26.7022003377828	13.3845986347709	9.88664054732442	8.45494929654822	52.4298066643527	22.4673948156486	23.0191000872424	19.0646998913312	13.6633988723597	5.14765036316673	25.7270045590825	14.2274983343868	2.60538017067846	0.310102002877126	28.3476947585112	17.6394955984167	4.29754027130372	13.2333999790912	7.17441070596201	6.38431988291157	3.84915002779086	19.2167988938811	7.39721210450684	7.49660986431136	13.8663983041395	40.3193956426829	5.65092791254723	21.1270986394148	5.76629081962058	47.606896624671	17.3426004968655	45.5617115380478	15.841095441408	12.0758064923158	19.430798037878	21.1678995808756	14.1034966485861	26.506402384516	1.07972013304311	3.60589025421526	18.4495952863129	15.2319013784871	22.9376984491822	32.888800493332	35.5443058221573	6.62205126931479	4.24152888040604	13.9884028648249	10.0966992215445	41.4147136420067	2.89071039891804	11.2694979878311	4.97207962734263	15.126700213589	8.35560997551806	8.5260705320268	33.8203991991329	22.0070975789992	11.8653004144549	28.3021934822879	30.0159006177272	15.6370000118841	3.77519905367085	10.9463991760645	10.1070998771987	19.9195046139549	16.0236942883542	9.71032948690619	5.62935018295388	6.87934864332365	5.98737167814053	39.768707418057	6.20516013216991	13.1695975335978	12.224001143922	16.4519971322524	30.6292160497092	11.2604007744904	9.20038948643426	39.5248983419305	14.5516020396981	20.1197033519426	7.01654160903332	64.7355130118381	22.052393791369	23.8651969550395	4.80038997129367	1.07556028827167	16.4665965141862	27.4754992622828	27.7606114706847	16.8400982486298	11.2548039991695	21.4991994691848	47.7782999049212	11.3343055196934	2.66229018156819	5.5498921614055	13.0611997895841	27.2046951031549	22.8372972946938	29.1440949143554	28.7951940304683	17.2493018017068	15.6254050598187	15.9342007438085	37.7736042434867	19.9605008087995	16.6946028557788	47.3012948091559	9.15945147000037	9.19678174711263	14.9249980836302	20.9482000785558	1.96170991621537	16.5646008530769	19.2699991170486	2.21561996809507	10.9749011447919
PWY66-399: gluconeogenesis III	10.2825013099907	30.4671070625801	15.2062974058057	14.4864022117839	5.03804080739642	24.6642986030141	9.46788932920004	14.3040983906459	33.106594206346	14.6363991671889	11.3052016844751	14.6321007125833	26.4161118278141	18.3618031453769	19.6429002926792	15.9077002012324	8.28868915455371	15.7966008744998	12.6859989445249	34.3432043653647	19.2448955592404	27.81530010542	23.2495998674773	15.8785986895393	9.50705067072243	26.6578047240296	18.3488978518945	5.34988035047066	0.180479001674484	32.5315939849083	17.499895633251	8.47623053510444	17.1042999729752	9.98386098241192	10.3639998099242	5.9709000431099	17.8129989746838	12.1685034619392	11.3985997936853	10.7451986858622	31.6782965765265	5.79986785752881	30.262298051108	10.9038015498664	35.4489974866661	16.4618004716306	46.1885116967787	14.0316959620989	16.1684086926216	16.882798295175	19.3922996160325	20.3044951750428	25.9012023300722	1.70967021066556	5.4553503846022	23.4784940014796	23.0131020826857	22.3616984881256	18.3531002752965	34.8042057009289	13.2751025445717	8.97287763151922	14.7266030160083	13.1527989859192	18.0936059600338	5.10373070431484	8.98441839583209	11.1539991640078	16.7953002371496	13.4705999605311	13.3948008358356	17.9883995740347	23.1116974574822	21.7556007599231	27.3730936962503	25.0236005149857	16.3247000124068	6.16813845383273	14.7224988918375	15.4339998124769	13.8558032094197	17.4396937836212	8.38668955684732	8.64587028099078	10.4635979364739	8.6350824202409	26.6537049717156	11.6042002471695	19.1148964201622	14.3062013387743	19.9821965169033	21.6607113502127	18.7897012923557	16.4589990812587	34.7390985426948	12.8838018059225	21.3923035639578	14.0773032282072	41.3755083164772	25.453892833711	24.9001968229839	9.96123994043178	2.50665067183251	14.8381968589021	18.49459950342	2.65312109626964	10.5441989034033	16.4234058357288	21.4490994704217	37.3902999255933	9.48715462014943	7.44347050764469	7.18458279803577	15.9800997425606	19.2513965347486	22.2000973701765	24.0608958013737	30.261593726469	19.7232020601082	19.886906439778	17.1055007984848	27.2079030565358	24.1776009796764	18.9649032441363	35.0165961572787	15.2435024464297	13.7628026145196	24.3949968676824	24.88800009333	5.05858978394763	15.2217007839176	11.4607994748662	5.92250991471586	16.4352017143559
PWY-7616: methanol oxidation to carbon dioxide	0.430323054823157	0	0	0	0	0.22385998732057	0.029471197911966	0.054986093813515	0	0.740020957892807	0	0	0.148260066383445	0	0	0	0	0	0.38087896831087	0.92871811804936	0	0	0	0.15078298755588	0	0.435654077202259	0	0	0	0	0	0.043449102742942	0.037184199941249	0	0	0.052144800376486	0	0	0	0	0	0	0.15321599013289	0	0	0	0	0	0.021623311625341	0	0	0.310565926200219	0	0.263841032510492	0	0	0	0	0	0	0	0	0.508341104108258	0	0	0	0	0.175992986809326	0	0	0	0	0.117838987036533	0.603381021076099	0.275286936604171	0.26224200539694	0	0	0	2.177859973539	0	0	0.040784097844968	1.16877003798503	0.245979951490294	0.098015827471876	0	0.842562017946571	0.067592787341223	0.177234016585559	0	0	0.047401003260241	0.892006950208172	0.277400988363029	0	0.078443613068706	0.157598036140382	0.521373104795994	0.306454913720684	0	0.825312995064628	0	0.132681971912553	0	0	0	0	0	0	0.111765054428464	0	0.164256063969524	0	0	0.245038970972683	0	0.058084887958422	0	0	0.57264502673107	0	0.778659031551264	0	0.193776978734914	0	0.340695064721841	0	0	0	0	0	0	0
PWY-3001: superpathway of L-isoleucine biosynthesis I	62.172707920803	70.9953164574243	90.8546845001908	75.6681115530073	57.7145092493273	58.1429967067807	68.8512951218857	61.7855930485029	80.8413858527575	47.7522972828943	62.3643092922821	79.5944038762475	63.1344282684403	77.5571132855335	60.0622008949268	67.3217008516195	63.0918935646269	59.2307032790117	60.7373949466488	50.7423064498546	66.01798476635	65.5819002485554	73.4091995815676	64.5996946685872	58.0251040936711	70.7088125303087	67.4581921026695	48.028103146321	58.3080005409816	56.2034896079748	69.3868826858912	68.2041043057251	62.4663999013031	57.34410564266	67.160798768271	53.4779003861104	61.9013964369556	56.7495161452373	75.334198636451	50.839893782281	40.2008956554892	66.7824753305536	50.5502967445609	66.6114094681457	73.3280948010381	55.2517015829613	63.9960162063512	72.5230791300335	63.1122339310303	76.8877922358707	70.3863986063493	59.8367857809846	71.290606413303	72.533208937542	68.9832048633159	64.8082834421317	49.0797044417132	58.8432960216048	61.4695009220425	72.2772118390073	59.897511481155	73.5437805873837	58.4110119625753	59.4610954155495	21.2551070014322	79.0544109095087	75.2947865561159	63.4678952430813	76.0559010739093	66.0733998064049	69.5797043417736	63.0170985077551	61.5672932269821	53.8844018821822	66.3976847092772	61.1843012591729	69.8591000530929	67.671983036664	65.7849950483634	52.6353993604799	69.8426161776452	63.441377386321	73.3350961249735	56.1125018236563	80.2759841687732	65.0381182288838	69.2809129229687	58.0675012368378	64.6060879005719	53.2925049871126	67.315088266307	56.0835293877694	59.7839041119369	60.6281966157341	53.1429977706513	61.2024085787416	55.793409295182	65.5423150301637	58.3244117232068	61.4710826934314	75.4215903769593	56.1635996641417	49.2296131945209	63.3231865951146	81.340597816005	71.7345296407077	65.2330932157583	70.7831251513679	68.6415983052389	72.5715998555825	75.6515368415419	72.7489049614753	64.4113250849906	66.1592989341737	74.0752866664484	64.2018923946438	63.0343890004991	70.2583854347341	69.3470072433643	67.8208219617386	56.3058026283549	77.1661086688406	52.9626021460446	47.9538082029784	65.750892784497	57.6433092511747	63.477112058747	55.8765928254455	57.799200216747	76.8510967176897	62.6501032264803	75.1413965570212	62.1311991053107	56.5877059026636
PWY-2941: L-lysine biosynthesis II	17.1503021849485	15.5887036136174	16.3538972100251	17.4892026702515	46.9631075263076	26.9872984714394	17.8610987345412	20.5609976866821	15.8649972236255	2.28869986977298	23.4419034928436	24.2568011813062	24.2104108402115	49.7507085222964	25.4716003795268	15.7592001993539	19.46509801456	14.41510079802	29.4542975494025	47.4144060268451	33.064992370253	38.7469001468508	24.8797998581851	15.1690987480943	26.5175018708098	33.7727059848612	17.1515979920624	52.591803445289	0.940805008728789	17.7121967250148	13.666196589874	19.7697012480612	17.8055999718672	9.63748094832813	29.7123994550746	25.0747001810393	21.6334987547758	8.44166240165295	26.5335995197418	28.1839965530972	30.4274967117004	6.67741753336196	29.2089981189405	23.0352032742238	17.2198987791092	15.4101004414994	11.732802971215	15.7226954754799	13.4098072095147	13.7641986100912	29.4538994168128	29.355393024278	17.2903015554355	42.553205243406	33.327702349603	29.1187925604397	27.3207024725236	14.0414990506543	6.5472200982083	10.8537017778364	20.9605040177094	24.1078936364804	6.53767133891509	9.18883929154049	36.1635119122608	25.7221035496503	6.6406788143068	24.666898151216	36.0436005089356	24.9418999269202	26.9289016803635	19.4439995395661	17.4848980764864	53.5244018696074	13.5494968796864	30.8496006348848	17.0501000129581	48.579187822655	26.0778980371166	9.89689987975267	12.6231029238893	17.0798939118718	13.5308992850273	12.5869004090743	14.896197062321	5.84538163834356	36.0193067186813	46.3358009869526	29.6253944517561	8.36306078261523	36.3688936605381	7.68417402650719	28.615701968188	35.6780980084486	33.0541986133764	20.2227028346163	21.0308035037319	28.0437064309828	32.89870661264	36.9333896017735	44.6028943091167	21.3227998724897	8.35019223801852	12.6425973236886	20.3499994536025	1.6438506792391	16.6451982688994	15.6265055525662	11.9484997049915	26.9430999463832	14.9695072900004	42.5956029050201	5.11958199382121	20.0285996773393	26.4370952413229	21.1611974932445	14.195197522938	33.1832931207715	14.4647015108525	12.7481041280911	5.57897026042633	12.1644013665489	35.6015014425728	36.9938063281605	8.22234909767941	38.7555062198712	11.7090022243592	54.073793056925	17.868000067005	15.4714993392123	7.88509040608216	4.57789979024063	30.5436995601707	29.2282030487939
PWY-6920: 6-gingerol analog biosynthesis (engineered)	1.17638014987083	0.179020041498636	0	0.224107034216662	0.104293016713999	0	0	0	0	0	0	0	0	2.1984903766014	0	0	0	0	1.10329990820545	0	0	0.997177003779301	0	0	0	0.147694026172858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117167992454381	0.193363027484621	0	0	0.106341026929802	0	0.202037108621211	0	0	0.030189592826047	0	0	0	0	0	0.159728989200723	0	1.02764016832746	0	0	0	0.697131946251127	0	0	0	0.086878893488427	0	0.333539999022728	0.27423701711239	0	0	0	0.408888905836974	0	0	0	0	0	0	0	0	0	0.373391926363378	0	0	0	0	0.26473402477381	0	0	0.383345026366471	0	0.463018980576354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202493098612114	0	0	0.645241989605151	0	0.812038903805872	0	0.482079900060016	0	0	0	0	0	0.069541311895737	0.841987907600247	0	0.050487609591131	0	0	0.313434986613192	0	0	0	0
PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)	6.46006082301175	0	0	0.471477071985119	0.138836022249861	0	0	0	0	0	0	0.425489020721315	0	2.70623046357728	0	0	4.69315952129773	4.40948024410883	1.50184987504609	0	0.857032802239681	1.30663000495213	0	0	0	0.208727036988518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156099989947161	0.261527037173453	0	0.833232023872098	0.142650036124695	0.343043901282256	0.267774143963413	0	0	0.040242190437248	0	2.56226031572172	0	0	0	0.633995957135533	0	1.30600021392283	0	0	0	1.15676991081304	0	0	0	0.119980991007425	0	0.46190799864661	0	0	0	0	0.570924868521712	0	0	0	0	0	0	0.21916392187902	0	0	0.529482895580678	0	0	0	0	2.89133027057069	0	0	0.51080503513317	0	0.618114974070077	0	0	0	0	0	0	0	0	0	0.614292983506233	0	0	0.204538072678513	0	0	0.446741217558506	0	0	0.75389698785472	0	1.11187986828671	0	3.22339933175708	1.62345016957099	2.25367072978366	0	0.707602079492018	0	0.092417815808992	1.13729987519271	0.242378038899251	0.105716020082872	0	0.318199001193246	0.375927983944116	0	0.47386097828769	0	0
PWY-7196: superpathway of pyrimidine ribonucleosides salvage	1.23329015712117	0.913646211792328	0	0.838190127974869	0.885484141907688	0	0	0	0	0	0	0.713843034764156	0	9.1594115690072	0	0	12.4299987321401	7.02761038904851	2.7851297682772	0	3.46535920036836	4.53347001718185	0	0	0	0	0	0	0	0	0.472092882198663	0	0	0	0	0	0	1.98414056448799	0	0	2.58546972058829	0	1.7434798877199	0.316531044991723	0	1.25816003604629	0.620575157154453	0	2.71599146019849	0	0	0	0	0.315067038822561	0	0	0	9.49974935772195	0	4.1973406875244	0	0	0	0	0	0	0	0.435144967385885	0	1.42099999583647	2.41668015080084	0	0.525401942200532	0.85130002973591	1.24251971386014	0	0	0	0	0	0	0.708505747453126	0	0	0.63634587450623	0	0	0	0	7.01882065682124	0.553735903478295	0	2.12169014592985	0	1.66916992997832	0	0	0	0	0	0	0	0	0	0.148100996023488	0	0	0.534332189864257	0	0	0.898025437329408	0	0	3.83487993822008	0.32122994217861	4.85444942494192	0	13.7719971449273	5.28950055249362	0.807084261350025	0	2.20028024717948	0	0	6.89134924374334	2.3588603785735	0.990740188210913	0	0.348310001306162	2.6083798885961	0	1.05642995159438	0	0.337627035217876
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0	0	0	0	0	0	0.310147978026016	0	0	2.17927987599897	0	0	1.86971083716303	0	0	0	0	0	1.10651990793754	0	1.30790969819984	0	0	0	0	0.784990139108103	0.15279798211194	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97971978605168	0	0	0	0	0	0	0	0	0	0	0.610195854999159	0	0.493623060824234	0.309724021835543	0	0	0	0	1.31455021532333	0.101823019517436	0	0	0	0	0	0	0.268477979877575	0	0	0	0	0.37943595825825	1.88725006592164	0	0	0.069541000052851	0	0.297414977613575	1.10974998651654	0	0.294213895127457	0	6.99812022743891	0	0	0	0.091932601958165	0.295787944604834	1.10658010355377	0	0	0	4.99831972099379	0	0	0	0.926833212541392	0.996497200295937	0.729434794634928	0	3.47674997920903	0	0.235405950166914	0	0	0	0.09976773545047	0	0	0	0	1.40484054711515	0	0	0	0	0	0.504974052745045	1.00589032572741	1.47983006907847	0	0	0	0	0	1.0414101978367	0.291312962595416	0	0	0	0	0	0.156197016292911
PWY66-430: myristate biosynthesis (mitochondria)	0	0	0	0	0	0	0.321274977237668	0	0	2.27361987063103	0	0	1.87427083920477	0	0	0	0	0	1.15659990377089	0	1.30434969902131	0	0	0	0	0.813129144094616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0337197802159	0	0	0	0	0	0	0	0	0	0	0.630207850243709	0	0.511019062967769	0	0	0	0	0	0	0.106674020447276	0	0	0	0	0	0	0.277390979209546	0	0	0	0	0.392869956780376	1.93708006766221	0	0	0.071613100054426	0	0.30900597674112	1.15637998594998	0	0	0	7.15713023260673	0	0	0	0.096409202053516	0.308342942253534	1.13933010661851	0	0	0	5.05640971775121	0	0	0	0.94489721668383	1.02820020666824	0.684488807289021	0	3.59932997847601	0	0.24447394824731	0	0	0	0	0	0	0	0	1.45242056564519	0	0	0	0	0	0.515996053896304	1.02710033259563	1.54231007199503	0	0	0	0	0	1.08073020530632	0.304629960885513	0	0	0	0	0	0.16285801698772
