# features	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_017	SH_021	SH_022	SH_023	SH_024	SH_029	SH_034	SH_038	SH_039	SH_042	SH_045	SH_051	SH_053	SH_055	SH_058	SH_068	SH_072	SH_078	SH_079	SH_083	SH_084	SH_089	SH_093	SH_094	SH_111	SH_117	SH_123	SH_133	SH_144	SH_146	SH_166	SH_205	SH_247	SH_500	SH_501	SH_502
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	0.980731124945145	2.55746059284494	0	11.5280017600953	1.30837020967941	1.47277991658175	2.40956982928198	4.39837923028364	0.284226983827485	1.31171019544482	4.93617024039149	1.92816086333403	1.06357001584719	6.024699498745	3.21388040851634	3.32300923321562	8.40332003184858	0.610498043070637	2.42384015878577	0	0	1.26354999800359	0.450540951310039	0	0.884114025329867	7.98661202252963	1.0606805702537	0.238200975946465	2.3026302837301	0.416047893703924	3.72243033687995	0.6408990399921	1.52883964792352	0.456560885553883	0.458392975778515	0.307103028738701	1.74871969518067	3.97523997622807	0	1.72773032821693	0.97531805022888	0.61476997183124	4.09667994100781
PWY-6607: guanosine nucleotides degradation I	0.99182912635903	2.4821905753966	0	12.7639019487926	1.37586022049536	1.52801991345295	2.61712981457635	4.34703923926813	0.284726983799035	1.34485020038268	6.99749034077778	1.95984087751875	1.10107001640594	6.52864945681637	3.37532042903698	4.82484888666612	8.506860032241	0.612248043194099	2.69654017665035	0	0	1.27405999798699	0.453895950947465	0	0.892792025578492	9.84861249406263	1.07139057601172	0.238740975891936	1.97918024387459	0.416599893562893	3.80686034452086	0.655225040886043	1.56872963873725	0.461872884222324	0.463835975490907	0.310251029033291	1.69823970397984	4.18802997495558	0	1.77000033624696	0.974191050170839	0.701936967837248	4.47807993551565
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	0	0.189734043982249	0	0	0	0.64316896357091	0	0	0	0	0.547245026650833	0	0	0	0	0	0	0	0	0	0	1.79402999716543	0.848145908340872	0	0	0.263252066665953	0	0	0.73689109079972	0	0.541218048980233	0	0.694285840112914	0	0	0	0	0	0	0	0	0	0
PWY-8190: L-glutamate degradation XI (reductive Stickland reaction)	0	4.67405108349178	0	0.14746502251496	4.06545065152912	0.76340695676063	0.48328496575926	0	0.105456993999497	0	0.935395045553739	0	0.537437008007811	0	0.852183108320995	0	1.05057000398166	0	0.553783036278327	0	2.45595938716445	2.1372799966231	0.973461894797973	0	0	2.31071058516435	0.013861107452147	0	2.21036027236059	0	0.566329051252779	0	0.762256824459876	0	0.251710986699591	0	0	0.318905998092942	3.88906026523391	0	0.91425804708429	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	5.94738075769631	0.403001093419683	0	1.10550016878777	0.786175125992426	1.72427990233679	0.574558959292498	0	1.54358991216973	1.08168016117034	0.378114018414153	0.398310178343382	0.432926006450597	4.49881962569821	0.236873030108931	0.959790778528278	1.25856000476994	1.06265007496996	0	0	1.74186956535129	1.57760999750738	0.814681911957326	0.266394982844163	1.06557003052858	1.27052032174657	0.654313351778487	5.26768946806872	0.251708031015464	2.97806923913309	0	0.876131054670578	4.47585896925444	0.541689864214602	1.60343991527424	1.00448009399925	1.47448974298169	0.144792999134138	1.61004010980474	2.95220056082954	0.802433041325302	0.156751992817624	0
PWY-3801: sucrose degradation II (sucrose synthase)	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27986989351483	0	0	0	0	0	0	0	0.504154999203435	0	0	0	0	0	0	0	0	0	0	0	0.175563955991383	0	0	0	0	0	0	0	0	0
PWY-6749: CMP-legionaminate biosynthesis I	0.29777503793654	0.136526031648099	0	0.377568057647091	5.82269093314445	0.92765694745751	0.083603494076693	0	0	0	0	2.22632099683523	0.427312006366949	0.126134989505569	1.84236023418241	0	1.06695000404374	4.43528031290903	9.53590062469685	0	0	0.520792999177147	1.0267298890413	4.28636972395779	0.097925602805569	0.514272130234274	0.188634101415352	0	0	2.02800948186386	0	1.08641006779199	2.02026953475213	0	0.776937958946598	0	0	6.27528996247377	0	0	0	0	3.2763399528207
PWY-7761: NAD salvage pathway II (PNC IV cycle)	27.2324034694082	7.25482168174021	29.1673950240424	23.1945035413368	1.1844901898264	5.48368968940382	7.94868943683536	5.57513902435067	32.6508981421639	7.35910109650606	23.5770011482	27.8603124744549	17.7936002651246	13.6641988631387	8.11596103161981	30.936892861312	18.0769000685115	15.6493011040582	6.10300039980756	22.4934002086938	17.8184955537508	18.4368999708697	10.6922988444833	16.3059989498937	17.8295005108152	19.445604924405	24.7152132876401	18.9173980897211	23.5198028981101	4.87426875467308	8.29395075060254	6.21465038779418	27.9287935682781	10.1417974577556	16.1593991461374	7.95390074432603	6.44373887679188	17.0773998978771	12.5214008539595	10.2380019449132	25.7318013251878	31.9023985382321	13.4082998069205
PWY-8175: even iso-branched-chain fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8173: anteiso-branched-chain fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-8174: odd iso-branched-chain fatty acid biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5690: TCA cycle II (plants and fungi)	1.22255015575289	0.929245215408333	3.20145945383102	0.392935059993325	3.59125057553382	1.66067990593909	1.28256990912992	13.1777976938854	0	1.16819017406034	0.997757048590768	2.56874115015385	0.7436040110797	0.488805959331344	1.17001014871999	0	0	1.43378010115319	0.831287054457615	0	2.11598947199715	0.626482999010157	0	0.26553198289974	0.197466005657401	0.237463060135145	0.665793357950483	1.2088898779263	1.84810022772291	0	0.225289020388656	0.852923053222399	0.976346775157101	0	0.898387952529181	4.33773040592481	0	0	0	1.64370031225375	0	0.588325973042904	0
PWY-7312: dTDP-&beta;-D-fucofuranose biosynthesis	0	2.27045052631314	0	1.08421016553721	15.8360025378778	0.142894991906428	2.01899985695386	0	0	7.48453111519514	0.592742028866537	0	0	2.08903982619189	0	1.66387961605978	1.13701000430927	0	0.546264035785757	0	0	1.73495999725876	0	1.18626992360422	1.29942003722838	1.42697036136597	0	2.58967973849414	0	0	1.33621012092702	0.704835043981707	0	0	0	0	0	3.69727997789027	0	6.97715132544944	0	0	13.9906997985339
CRNFORCAT-PWY: creatinine degradation I	0	0	0	0	0	0.062083596483585	0	0	0	0	0	0.797157356927207	0.456801006806335	0	0	1.3512896881899	1.3963600052922	0	0	0	0	0.482668999237383	0	0	0	0	0	0	0.113288013959349	0	0	0.413989025832915	0	0	0	0	0	0	0	0	0.440742022698214	0	0
PWY490-3: nitrate reduction VI (assimilatory)	0.247981031592783	0	0	0	0.310033049685897	0	0.271266980780734	0	0	0.208361031045794	0.122032005942959	0.272692122097898	0.22284900332045	0.576954951997348	0	0	0	0.408284028804438	0	0	0.476754881035354	0.324266999487658	0	0	0.081196902326291	0	1.02759055246351	0.117460988138789	0	0.466907880709706	0	0	0	0.204712948684605	0.696416963201328	0.472260044194095	0.177006969145915	0	0	0.582342110627531	0	0.187588991404672	0
PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	0	0.180793041909635	0	4.85308074096837	1.18883019052193	0	1.83779986979188	0	0	0	0	0.43401219432896	0	0	0	0	1.34590000510096	5.21364036782233	6.70196043904543	0	2.36024941104696	0	0	2.42693984370507	0	0	0.027071414554405	0	0	0	0	0	0	1.93908951392843	0	0	0	0	0	0	0	0	0
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	0.735232093668569	0.222741051633603	0	5.51705084234332	1.39702022388646	0.052677197016364	2.20081984407191	0	0.577796967123353	0.906022134997298	0	0.441030197471271	0.420830006270367	0	0	0	1.71333000649352	7.17349050608976	9.43312061796373	0	2.77310930802603	0.068770299891343	0.646777930102709	8.97772942183423	0	0	0.09063474872796	0.505094948995512	0	0	0	0	0.710555836366097	3.73334906416139	0	0	0.939176836292086	2.89573998268347	0	0	0	0	0
CENTFERM-PWY: pyruvate fermentation to butanoate	7.954011013341	1.60425037188128	14.5925975105029	4.2379506470503	2.6631804268013	5.35790969652799	4.26923969752437	0	1.82154989635381	2.69175040107081	8.50433041416089	6.3950628633894	6.31727009412732	11.6254990327585	6.29586080026687	7.5405382600208	14.5281000550615	5.71045040287228	3.21620021069328	0	19.0946952353007	3.70479999414642	12.3281986676916	16.6213989295819	5.0559301448524	4.42218111987315	13.6604073442448	3.8307496131709	0.782655096438761	13.3110965991479	15.6184014134653	5.4464503398585	10.4827975859165	6.54444835950313	5.72340969757503	6.88533064432924	7.7142986553206	7.72354995381317	0	5.66081107538428	4.59305023654209	4.06815981359692	9.29409986616496
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	9.91608126330875	2.10854048878077	16.8564971242816	5.29247080805444	3.47615055708789	6.91690960822624	5.28336962567326	0	2.38859986408867	3.48880051983128	10.3699005050142	7.88382352998199	7.42003011055845	14.2125988175118	8.08675102790692	9.25773786377699	17.319000065639	7.25207051163357	4.16432027280462	0	22.5916943626945	4.72527999253406	14.5340984293	19.5986987378438	6.28062017993977	5.64270142895771	16.4077088212765	4.94456950069737	1.04005012815498	16.0637958958608	18.6818016907031	6.92411043206449	12.7292970685702	7.58390809894176	7.37511961029868	8.64527080902444	9.59929832674631	9.39450994382083	0	7.19691136719725	5.96730030731597	5.25831975906379	11.2207998384205
PWY-6165: chorismate biosynthesis II (archaea)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6349: CDP-archaeol biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	0.22734002896312	0.299435069412043	0	0	1.59607025578622	0	0	0	0	0	0	0.391574175327337	0.104891001562876	0.155120987093934	4.78928060876546	0	0.504601001912438	4.49439031707924	3.01024019720084	0	0.41394489670833	0	0.370507959959205	0	0	0	0.498199267846873	0	0	0	0.637624057704977	0.769184047997085	0.94565478222516	0	0	0	3.79903933778945	0.359006997853138	0	0	0	0	1.60151997693811
PWY-7316: dTDP-N-acetylviosamine biosynthesis	0.403896051456357	0.439176101805412	0	2.52812038599342	8.11838130105179	0.282483984000107	1.52013989229809	0	0.406526976868615	0	0	0	0.14590200217394	2.27299981088642	0.64379608183292	0	0.516139001956167	13.4303009475077	10.6237006959586	0	0.4804688801086	0	0.384948958398566	0	0	0	0.230236123781847	0	0	1.01275974125001	0	0	3.87618910735241	3.25607918379863	0.148246992166629	0	4.71009917898261	0	0	0	0	0	0
PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)	0	0.258968060031386	0	0.119327018218849	0	0.306345982648564	0.13858899018097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07208053875266	0	0	0	0	0	0.321663925924014	0	0.197279989575725	0	0	0	0	0	0	0	0
PWY-8189: L-alanine degradation V (oxidative Stickland reaction)	0	0.492580114184996	0	0.255614039027151	0	0.660646962580956	0.299855978755204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159464085732676	0	0	0	0	0	0.699401838934751	0	0.433853977075156	0	0	0	0	0	0	0	0
PROPFERM-PWY: superpathway of L-alanine fermentation (Stickland reaction)	0	0.492580114184996	0	0.255614039027151	0	0.660646962580956	0.299855978755204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159464085732676	0	0	0	0	0	0.699401838934751	0	0.433853977075156	0	0	0	0	0	0	0	0
PWY-8188: L-alanine degradation VI (reductive Stickland reaction)	0	0.492580114184996	0	0.255614039027151	0	0.660646962580956	0.299855978755204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159464085732676	0	0	0	0	0	0.699401838934751	0	0.433853977075156	0	0	0	0	0	0	0	0
LACTOSECAT-PWY: lactose and galactose degradation I	11.6964014901215	3.63496084262027	2.5839595591765	0.132735020265983	6.63086106266179	16.7449990515633	0.271478980765714	0	0.314026982131865	1.5621302327574	2.34948011441968	0	1.66479002480537	19.178798404324	2.94857037479278	8.6047480144544	4.4858300170013	0	0.45849503003601	0.283184002627381	0.219711945175278	0.83958199867346	2.55744972361641	1.12046992784174	2.4334100697172	0	0.279728150390245	2.38659975900116	12.1531014975052	3.11768920346159	1.86221016853002	28.4223017735516	2.87792933724165	0.817296795128212	1.40187992592466	5.11985047911561	0.280896951036852	0.24139799855644	2.19965015001614	3.39117064422069	3.83047019726922	4.39021979884013	4.52689993481264
PWY-6807: xyloglucan degradation II (exoglucanase)	0.283559036125421	0	0	1.57209024002674	0.107739017266255	1.19266993244718	5.36254962006336	0	0	5.11298076183413	3.5814701744176	9.75175436634802	1.98283002954417	4.05570966256496	3.63104046154155	0	0	8.15257057516385	1.09457007170529	0	1.74944956345985	3.08060999513264	5.99217935242518	1.55132990009435	0	0	0	0	0	0	1.68812015277487	5.26979032883492	0	45.0602887047374	0	1.83485017170528	6.91107879532985	7.74040995371235	0	0	1.50582007754973	0.140550993559953	9.5764098620997
PWY-6992: 1,5-anhydrofructose degradation	4.59955058598274	2.34187054286901	0	0	10.0063016036099	0.224394987290268	0.242900982790465	45.1632920964239	1.59949990898846	0	0	0	0.219138003265156	3.50233970860534	0.080150910187982	0	0	8.83231062311951	12.6164008265004	3.44635003197524	1.01798974598102	0	0	0	0	0.072825718442385	0.221711119198549	0	0.155941019215052	0	0.260372023563668	0	2.15289950420877	3.12306921714024	0.045962097571363	0.127814011960835	5.81856898576524	3.12872998129019	0	0.295912056214413	0	0	6.46604990688888
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	45.6084058105109	11.6091026911061	12.3732978891154	28.546404358465	18.0080028859625	15.9320990976059	22.4937984063144	41.9502926586988	26.9641984657371	17.2913025764041	16.2255007901819	33.4769149892887	25.4972003799083	31.1632974072137	15.4164019595789	34.6025920154519	27.2350001032206	25.0716017688015	29.45260192944	37.7059003498353	35.5053911403397	30.424699951929	17.1991981412827	12.9871991636244	12.7343003648377	19.5775049578074	39.8282214128467	16.0449983797761	72.6125089473134	22.0124943760278	11.6626010554654	60.7591037913681	16.5812961814933	24.676893814243	24.4073987103131	25.6649024017216	32.3386943630422	23.7087998582214	14.4188009833622	34.2805065122678	31.7210016336316	48.083697796805	16.8346997575803
PWY-621: sucrose degradation III (sucrose invertase)	32.0882040880372	13.665903167893	11.7010980037927	28.3093043222646	18.5858029785608	8.52669951704774	22.241298424204	42.1795926185713	24.0781986299505	16.8225025065529	15.6903007641176	34.2300153264894	25.9842003871646	29.205697570086	13.2259016811444	27.7523935961352	26.9068001019768	25.0349017662123	35.7681023431684	33.1886003079238	24.4875938896107	33.7128999467336	19.8321978567344	13.2054991495659	12.4982003580734	14.0098035478427	38.7239208191415	15.7575984087977	19.9890024630449	17.360495564567	12.6313011431328	45.6830028506194	17.4732959760747	29.7633925392104	25.6845986428258	25.9490024283076	35.5928937958027	24.3469998544049	14.8957010158868	31.9086060616779	30.7419015832079	41.1763981132974	18.1720997383218
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	0	0.498128115471078	0	1.30699019955126	2.95598047372543	5.09340971150927	0.22084798435292	29.3941948560159	3.31920981113696	0.530128078989084	0	0	1.29477001929207	0.396617967001385	2.48449031580356	0.732361831007508	7.1249600270036	0.890982062858785	5.57598036528247	0.162056001503556	0.250888937395683	1.30554999793723	6.79698926544937	17.7549988565781	1.01380002904537	1.13335028700963	2.26603121828636	0.061161493823912	7.87194096998057	24.9012936379685	4.56529041315878	5.96016037191401	10.0009976968702	0.844831788226016	5.38297971556335	1.13727010642574	1.19469979175188	0.509028996956007	0	1.77796033775913	0	4.34014980113434	13.6863998029158
RUMP-PWY: formaldehyde oxidation I	0	0.112141025995411	0	0.164990025190677	0.848410135966208	1.32963992468919	0	3.1329594517321	0.252839985613405	0	0	0	0.189243002819721	0	0.935646118929978	0	0.842524003193166	0	2.08590013664732	0.034287800318122	0	0.163775999741234	0	0	0	0	0	0	2.23848027582554	0	1.69536015343009	0	0.813722812607774	0	0	0.220149020601545	0	0	0	0.287398054597008	0	0	0
P42-PWY: incomplete reductive TCA cycle	6.00798076541675	7.67799177983528	0	5.21669079648435	7.149301145747	1.52497991362514	4.26051969814218	0	10.8654993817531	3.19833047655124	13.1444006401323	7.79730349124264	1.83630002736087	7.10405940894226	5.70316072492876	8.46562804655633	11.8039000447368	7.15534050480927	6.95284045548058	0.123550001146297	12.1119969776934	6.44433998981794	7.94847914100786	16.7552989209587	1.61284004620787	19.749005001238	6.62539356201034	0.475078952026527	1.01839012548603	10.6901972687615	10.01790090662	0	6.25718855903205	2.73035931558083	3.72018980342517	3.30177030897967	5.92860896658417	12.5176999251442	21.6427014760322	4.639000881271	11.2678005802917	0.132183993943329	6.10270991212098
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	0.910376115981917	38.9979090401053	0	0.472452072133982	21.4929034444527	27.4211984468633	8.59036939137233	0	2.57985985320597	8.25718123032	9.98131048608982	6.18148276775891	5.76542008590476	15.3008987269652	0	22.4420948214866	11.9338000452291	17.1002012064192	21.4531014053927	0	12.7357968220366	9.76432998457236	15.2120983560285	24.4967984224062	6.13181017567636	4.73569119926644	23.9596128814067	12.2524987627427	28.0206034526988	3.82711902220936	22.0424019948374	24.656201538547	10.9615974756537	0.472698881508571	12.2616993520918	4.68165043810885	24.0318958110002	4.29413997432104	0	9.56550181715838	4.06508020935163	5.58984974387309	17.1905997524554
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	50.66530645476	11.3458026300705	32.4895944572752	22.9816035088312	43.2819069363584	67.6823961664691	26.4698981246077	0	35.5219979787983	34.5305051450453	47.1434022958837	32.3299144757192	65.7437009795811	44.7809962742211	33.7407042887809	59.8831861819548	38.6449001464642	32.025202259378	25.856601693866	50.9827004730175	40.3554899300946	34.5514999454086	16.5021982166074	26.1241983176016	19.3073005531542	17.3095043834589	37.8729203616182	41.905595768373	75.4348092950772	50.917886990989	20.0212018119188	0	23.3953946122746	19.6232950810286	47.7478974770011	36.7020034345735	31.7662944628172	21.5838998709283	49.2614033596277	46.8501089001152	28.9195014893543	91.0389958285932	18.8344997287832
ALL-CHORISMATE-PWY: superpathway of chorismate metabolism	0	0	0	0	0	1.04538994078911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29237947208793	0	0	0	0	0	0	0	0	0	0
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	3.35968042802329	0.344104079766767	3.32507943274145	1.50151022925058	0.240073038474105	0	1.96669986065932	0	0	0	6.06956029558759	5.09945228327976	0	3.08793974308341	5.13960065329464	2.45989943237821	6.85877002599474	7.8463005535565	2.30964015130453	0	3.87162903391241	3.08938999511876	4.58546950444831	5.37749965368902	3.8966701116396	1.67561042433158	0	0.406704958930933	5.79971071464035	1.3558996535812	0	0	4.04746906790835	0.478345880093038	6.93236963369359	7.96035074492962	2.73498952326398	1.68960998989613	0	13.6657025960735	4.87493025105891	2.68761987685326	4.46133993575671
PWY66-367: ketogenesis	0	0.490300113656469	0	0	0	0	0.231568983593338	0	0	0	0	0	0	0.449624962591203	0.269712034283097	0	2.10045000796071	0.31441602218205	0.64918104252785	0	0	0.651482998970657	0	0.464759970069458	0	0	0.107834057974825	0.120516987830195	0.934367115132716	0	1.33287012062475	0	0.154157964498962	0.913434771029306	0	0	0.718759874712966	0	1.95093013305344	0.275445052326297	0	0	0
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	27.9573035617605	16.0585037225217	7.39147873901373	23.6553036116918	8.9587514357295	23.2854986811094	14.3254989850384	59.0985896577468	28.7038983667482	20.9791031258864	14.0698006851993	14.5633065207205	7.04445010496231	17.2480985649582	16.439202089587	13.0230969949204	13.3096000504434	20.5092014469242	10.2393006707766	33.5403003111869	15.7512960695791	23.8479999623202	11.6422987418168	17.2444988894543	12.2783003517733	24.1278061101256	14.8245079701002	12.2277987652369	9.78487120569183	18.5274952664102	10.5703009566122	16.5590010332817	15.9609963243422	7.72760806292049	16.1840991448322	10.2232009566871	11.1841980504824	25.5326998473144	23.4577015998153	21.757904133349	17.2000008858	8.12585962767311	20.4212997059333
RHAMCAT-PWY: L-rhamnose degradation I	22.2495028345867	21.5898050047327	51.7669911685513	44.3754067752371	28.6175045862413	19.3147989060098	29.3563979200992	15.822697231028	21.1585987960757	35.0949052291409	27.4758013380715	34.712015542305	14.180400211288	20.7419982742657	25.6914032656343	20.0850953653642	30.6224001160589	35.7541025224519	58.0501038028623	32.4259003008475	42.8302893125579	33.7778999466309	18.0844980456083	18.400698814995	36.6484010499767	19.3474048995368	33.4373179769053	46.1629953384607	7.57093093289011	36.0598907870585	19.2440017415822	23.2411014502447	30.874692889867	64.2163839028791	17.3635990825074	16.3160015268514	48.1609916050576	27.7184998342434	39.2796026788689	26.6672050659689	32.2202016593404	40.9877981219391	32.7542995283381
PWY-7294: D-xylose degradation IV	3.88327049472866	0	0	0	0	0.341559980654043	0.204810985489142	0	0	0	0	0	0	0	0	0	0.298046001129594	0	0.40933002681521	0	0	0.914913998554436	0	0	0	0	0	0	0	0	2.159370195423	0	0.18424195757092	0.395769900792359	0.319580983113341	0	0.305017946832322	0	0	0	0	0	1.81272997389669
PWY-6270: isoprene biosynthesis I	41.0828052339494	47.4072109894656	41.8677928573545	31.6957048393002	67.5845108310937	47.0662973341649	35.4030974916905	50.320491193914	42.2285975971928	45.570006789931	43.8044021332744	21.8343097763122	13.8380002061862	59.2018950744023	65.0248082653034	31.6961926861035	41.5513001574794	55.3628039058458	75.6186049537748	21.1410001961462	50.8219873183895	42.8663999322711	44.672795172211	36.7783976314712	30.6315008775925	25.8636065496997	28.732215447301	20.3067979494195	56.3650069452962	51.4514868546596	42.4431038411009	46.672002912333	45.8104894503024	61.944584472351	32.8917982619974	27.4361025674705	62.7709890583889	42.0056997488059	82.5837056322087	42.4334080610745	18.4501009501802	7.89466963826624	47.3320993184178
FERMENTATION-PWY: mixed acid fermentation	38.7005049304443	21.8782050715867	35.2198939914861	20.3052031001984	6.94220111255715	58.0473967121955	16.6891988175703	56.2267901603117	39.5020977523306	26.3410039248096	14.1122006872642	16.9476075882913	8.56507012761954	26.0992978285384	23.249602955257	27.5496936429082	15.4045000583831	25.8171018213965	11.4100007474692	43.1228004000934	23.8152940573697	30.0862999524636	17.4778981111635	17.6776988615562	13.7638003943329	22.072705589692	19.7215106028757	53.0335946446676	30.4923037572617	26.0763933377423	12.0329010889775	35.0280021857473	19.15189558951	8.6720078261878	29.8079984249454	15.4663014473365	12.8866977537197	32.7983998038656	0	34.9640066421123	27.5368014181453	62.8424971205568	22.3455996782234
