# Gene Family	CSM67UGO_Abundance-RPKs	CSM79HI3_Abundance-RPKs	CSM79HP4_Abundance-RPKs	ESM5ME9U_Abundance-RPKs	HSM67VD2_Abundance-RPKs	HSM6XRVK_Abundance-RPKs	HSMA33OT_Abundance-RPKs	MSM6J2RS_Abundance-RPKs	MSM9VZMI_Abundance-RPKs	PSM7J154_Abundance-RPKs	PSM7J182_Abundance-RPKs	PSMA264U_Abundance-RPKs
1.1.1.1|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	7.50373e-05	0	0	2.8634e-05	6.20205e-06	0	0	4.41519e-05	0	2.82537e-05
1.1.1.1|g__Morganella.s__Morganella_morganii	0	0.000230182	0	0	0	0	0	0	0	0	0	0
1.1.1.1|g__Roseburia.s__Roseburia_faecis	0	0	4.48726e-05	0	0	0	7.76611e-06	0	0	4.42151e-05	0	5.11759e-05
1.1.1.1|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	7.26031e-06	0	0	0	0	0.000218216	0.000110041
1.1.1.1|g__Roseburia.s__Roseburia_intestinalis	0	0	0.00142447	0	0.000157129	0.00194503	0.0001071	0	0	0	0.00973546	0.000207899
1.1.1.1|g__Roseburia.s__Roseburia_inulinivorans	0	0	2.14745e-05	0	0	0.000178385	0	0	0	0	0.000482603	5.1207e-05
1.1.1.1|g__Saccharomyces.s__Saccharomyces_cerevisiae	0	0	0.000303878	0	0	0	0	0	0	0	0	0
1.1.1.1|unclassified	0	5.57439e-05	7.50973e-05	0	0	7.33027e-05	2.26263e-05	0	0	0	0	0
1.1.1.100|g__Alistipes.s__Alistipes_finegoldii	9.86164e-05	0	8.12254e-05	0	0.000163602	0	8.40974e-06	0	0	0	0	0
1.1.1.100|g__Alistipes.s__Alistipes_putredinis	0.000119613	0	0.000449484	0	0	0	8.00424e-06	0.000348302	0.000227106	0.00048909	0	0
1.1.1.100|g__Alistipes.s__Alistipes_shahii	0	0	0	0	0	0	9.04856e-05	0	0	0	0	0
1.1.1.100|g__Bacteroides.s__Bacteroides_caccae	0.00125001	0	0.000128937	6.71502e-05	0	0	5.33753e-05	0	0	0.000249548	0	0.000137326
1.1.1.100|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	3.0554e-05	0	0	0	0	0	0.000679898	0	0	0
1.1.1.100|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	2.67346e-05	0	0	0	0	0
1.1.1.100|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	6.6477e-06
1.1.1.100|g__Bacteroides.s__Bacteroides_fragilis	0	0	3.68072e-05	0	0.000114207	0	0	0	0.000237053	0	0	0
1.1.1.100|g__Bacteroides.s__Bacteroides_oleiciplenus	0.000120808	0	0	0	0	0	0	0	0	0	0	0
1.1.1.100|g__Bacteroides.s__Bacteroides_ovatus	5.35339e-05	0	1.22918e-05	0.0002252	0	0.000252593	5.32041e-06	0	0	0	0	3.72791e-05
1.1.1.100|g__Bacteroides.s__Bacteroides_stercoris	0.000227963	0	0	0	0.000390663	0.000224279	0.000324925	0	0	0.000493589	0	9.23711e-05
1.1.1.100|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0.000132588	0	4.17069e-05	0	0	0	0.000157194	0	0	0
1.1.1.100|g__Bacteroides.s__Bacteroides_uniformis	0.00266989	0	0	0.000686109	0.00484433	0	0.000328267	0	0.000620678	0.000643797	0	0.00024013
1.1.1.100|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.000298286	0.000348868	3.15183e-05	0	0.000188651	0	0	0
1.1.1.100|g__Blautia.s__Blautia_wexlerae	0	0	0	0	0	0	0.000150765	0	0	0	0	0
1.1.1.100|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	1.1769e-05	0	0	0	0	0	0
1.1.1.100|g__Escherichia.s__Escherichia_coli	0	0.000844286	0	0	0	0	0	0	0.000433894	0	0.00215841	0
1.1.1.100|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	5.34022e-05	0	0	0	0	0.000261022	0
1.1.1.100|g__Flavonifractor.s__Flavonifractor_plautii	0	0	0	0.000825783	0	0	3.35053e-05	0	0	0	0	5.94931e-05
1.1.1.100|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.000898563	0	0	0	0	0	0	0	0	0	0
1.1.1.100|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	3.37204e-05	0	0	3.74017e-06	0	0	0	0	0	0
1.1.1.100|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	3.09029e-05	0	0	0	0	0
1.1.1.100|g__Parabacteroides.s__Parabacteroides_merdae	0	0	0	0	0	0	0	0	0	0	0	3.08984e-05
1.1.1.100|g__Roseburia.s__Roseburia_intestinalis	0	0	0.000138887	0	0	0.00014716	0	0	0	0	0.000327333	2.71057e-05
1.1.1.100|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0	0	3.83414e-05	0	0	0	0	0.000313249	0
1.1.1.100|unclassified	0.000110731	3.06868e-05	0.000758007	0	0.000367866	6.27609e-05	3.99996e-05	0	0.000109931	0	0	0
1.1.1.103|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0.000269169	0	0.000689617	0	0	0	0	0	0	0
1.1.1.103|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0.00040935	0	0	0
1.1.1.103|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	2.82351e-05	0	0	0	0	0
1.1.1.103|g__Bacteroides.s__Bacteroides_oleiciplenus	9.15136e-05	0	0	0	0	0	0	0	0	0	0	0
1.1.1.103|g__Bacteroides.s__Bacteroides_ovatus	0.000134564	0	0	0	0	0	0	0	0	0	0	0
1.1.1.103|g__Bacteroides.s__Bacteroides_stercoris	0.000101489	0	0	0	3.15169e-05	7.24337e-05	0.00014748	0	0	0.000143566	0	2.33581e-05
1.1.1.103|g__Bacteroides.s__Bacteroides_uniformis	0.000715066	0	0	0.00085256	0.000712126	0	0.000124318	0	5.29813e-05	0.000556604	0	9.50457e-05
1.1.1.103|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	3.40239e-05	0	0	0	0	0
1.1.1.103|g__Dorea.s__Dorea_sp_CAG_317	0	0	0	0	0	0	0	0	0	0	0	9.4985e-05
1.1.1.103|g__Escherichia.s__Escherichia_coli	0	0.000370619	0	0	0	0	0	0	0	0	0	0
1.1.1.103|unclassified	0.00023505	0.000378528	0	0	0	0	3.24333e-05	0	0.000117914	0	0	0
1.1.1.122|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	5.4519e-05	0	0	0
1.1.1.122|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	1.70913e-05
1.1.1.122|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	6.40859e-05	0	0	0	0	0	3.72754e-05
1.1.1.122|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	2.7224e-05	0	0	0
1.1.1.122|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0.000115164	0	0	0	0	0	0	0	0	0
1.1.1.122|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	6.06708e-05	0	0	1.35782e-05	0	0	0
1.1.1.127|g__Lachnoclostridium.s__Clostridium_citroniae	0	6.37292e-05	0	0	0	0	0	0	0	0	0	0
1.1.1.130|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.000185621	0	0	0	0	0	0	0	0	0	0
1.1.1.131|g__Bacteroides.s__Bacteroides_caccae	0	0	2.80329e-05	0	0	0	0	0	0	0	0	3.98382e-06
1.1.1.131|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	6.12875e-06
1.1.1.131|g__Bacteroides.s__Bacteroides_fragilis	0	0	5.62269e-06	0	0.000139039	0	0	0	0	0	0	0
1.1.1.131|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	9.99663e-05	0	0	0	0	0	2.00029e-05
1.1.1.131|g__Bacteroides.s__Bacteroides_ovatus	0	0	5.60105e-06	0	0	0.000191741	0	0	0	0	0	1.19943e-05
1.1.1.131|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	1.12021e-05	0	0	0	0	0	0	0	0	0
1.1.1.131|g__Bacteroides.s__Bacteroides_vulgatus	0	0	6.14763e-05	0	0	0	0.000159987	0	0.000190266	0	0	4.79849e-05
1.1.1.131|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.000113246	0.000287237	0	0	0	0	0	0
1.1.1.131|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.000157897	0	0	0	0	0	0	0	0	0	0
1.1.1.131|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	1.93846e-05	0	0	0	0	0
1.1.1.132|g__Dorea.s__Dorea_sp_CAG_317	0	0	0	0	0	0	0	0	0	0	0	3.96324e-05
1.1.1.133|g__Alistipes.s__Alistipes_finegoldii	0.00140625	0	0.000403545	0	0.000815777	2.09338e-05	3.35566e-05	0	0	0	0	0
1.1.1.133|g__Alistipes.s__Alistipes_putredinis	0.000639426	0	0.000298205	0.000370351	0	0	4.70621e-05	0.000534124	0.000133451	0	0	0
1.1.1.133|g__Alistipes.s__Alistipes_shahii	0	0	0	0	0	0	4.76531e-05	0	0	0	0	0
1.1.1.133|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	5.15266e-05	0	0	0
1.1.1.133|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	1.1228e-05	0	0	0	0	0
1.1.1.133|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0.000215369
1.1.1.133|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	7.96563e-05	0	0	0	5.23511e-05	0	0	0
1.1.1.133|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	7.45634e-05	0	0	0	0	0	5.64208e-05
1.1.1.133|g__Bacteroides.s__Bacteroides_oleiciplenus	0.000151912	0	0	0	0	0	0	0	0	0	0	0
1.1.1.133|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	1.74468e-05	0	0	0	0	0	0
1.1.1.133|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	2.85784e-05	5.26537e-05	0	0	0	0	0
1.1.1.133|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0.000120724	0	0	0
1.1.1.133|g__Bacteroides.s__Bacteroides_uniformis	0.00138505	0	0	0.000284072	0.000643724	0	0.000103591	0	0.000141094	0	0	9.09941e-05
1.1.1.133|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0.000165449	0	0.00017888	0	0	6.74776e-05
1.1.1.133|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	8.7494e-06	2.85066e-05	0	0	0	0	0	0
1.1.1.133|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	1.6361e-05	0	0	0	0	0	0
1.1.1.133|g__Clostridium.s__Clostridium_sp_CAG_167	0	0	2.53429e-05	0	0	0	0	0	0	0	0	0
1.1.1.133|g__Clostridium.s__Clostridium_sp_CAG_58	0	0	0	0	0.000106872	0	0	0	0	0	0	0
1.1.1.133|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	3.08274e-05	0	0	0	0	0
1.1.1.133|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	3.89023e-05	0	0	0.00130828	9.19656e-05	0	0	0.000421332	0.000223283	0.000260073
1.1.1.133|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.00046756	0	0	0	0	0	0	0	0	0	0
1.1.1.133|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0	0	0	6.10323e-06	0	0	0	0	0	0
1.1.1.133|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	1.17349e-05	0	0	0	0	0
1.1.1.133|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0.00401259	0	0	0	0.0015809
1.1.1.133|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	9.58368e-06	0	0	0	0	0
1.1.1.133|g__Roseburia.s__Roseburia_intestinalis	0	0	0.000138335	0	0	0.000283789	4.68207e-05	0	0	0	0.000596683	3.6738e-05
1.1.1.133|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0	0	1.74121e-05	0	0	0	0	0	0
1.1.1.133|unclassified	0	8.40972e-05	0.0002786	0	0	0.000316939	7.52809e-05	0	0	0	0	0.000122368
1.1.1.136|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	7.56816e-05	0	0	0	0	0	0
1.1.1.14|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0	0	1.63958e-05	0	0	0	0	0	0
1.1.1.14|g__Bacteroides.s__Bacteroides_ovatus	0.000134564	0	0	0	0	0	0	0	0	0	0	0
1.1.1.14|g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0.000290716	0	3.42747e-05	0	0	0.000227331	0	0
1.1.1.14|g__Blautia.s__Blautia_wexlerae	0	0	0	0	0	0	2.66501e-05	0	0	0	0	0
1.1.1.14|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	2.90708e-05	0	0	0	0	0	0
1.1.1.14|g__Lachnoclostridium.s__Clostridium_symbiosum	0	0	0	0	0	0	0	0	0	0	0.000316179	0
1.1.1.14|unclassified	0	0.00011938	0	0	0	0	1.47313e-05	0	0	0	0	0
1.1.1.154|g__Veillonella.s__Veillonella_parvula	0	0.000496432	0	0	0	0	0	0	0	0	0	0
1.1.1.157|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0	0	4.70863e-05	0	0	0	0	0	0
1.1.1.157|g__Clostridium.s__Clostridium_neonatale	0	0.000869905	0	0	0	0	0	0	0	0	0	0
1.1.1.157|g__Clostridium.s__Clostridium_sp_CAG_58	0	0	0	0	0.000171517	0	3.60307e-05	0	0	0	0	0
1.1.1.157|g__Eubacterium.s__Eubacterium_hallii	0	0	0	0	0	3.63359e-05	0	0	0	0	0	0
1.1.1.157|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.000313914	0	0.000144888	0.000126404	0.00031412	0.0089701	0.000211798	0	0	0.00148964	0.00489179	0.00297335
1.1.1.157|g__Flavonifractor.s__Flavonifractor_plautii	0.00155224	0	0	0.00142772	0	9.33097e-05	5.28005e-05	0	0.000195497	0	0.000549955	0.000231118
1.1.1.157|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00897227	0	0	0	0	0	0	0	0	0	0
1.1.1.157|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	7.4771e-05	0	0	0	0	0	0	0	0	0	0
1.1.1.157|unclassified	0	0	0	0	0	0.000198842	0.000793412	0	0	0	0.000484967	0.000164145
1.1.1.169|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0.000181349	0	0	0	0	0	0	0
1.1.1.169|g__Bacteroides.s__Bacteroides_caccae	0.000139283	0	6.41164e-05	0	0	0	1.06438e-05	0	0	9.07751e-05	0	6.32947e-05
1.1.1.169|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0.000349878	0	0	0
1.1.1.169|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	1.41524e-05	0	0	0	0	0
1.1.1.169|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0.000150409	0	1.3973e-05
1.1.1.169|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	4.86406e-05	0	0	0	0	0	1.73469e-05
1.1.1.169|g__Bacteroides.s__Bacteroides_ovatus	7.43413e-05	0	0	0	0	0.000134355	9.5869e-06	0	0	0	0	3.51852e-06
1.1.1.169|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0	4.09776e-06	0	0	0	0	0
1.1.1.169|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	2.96417e-05	0	0	0	0	0	0	0	0	0
1.1.1.169|g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	1.73979e-05
1.1.1.169|g__Bacteroides.s__Bacteroides_vulgatus	0	0	7.85116e-05	0	0	0	0.000389212	0	0	0	0	4.55172e-05
1.1.1.169|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0.000119324	9.45752e-06	0	0	0	0	0
1.1.1.169|g__Clostridium.s__Clostridium_neonatale	0	0.000177661	0	0	0	0	0	0	0	0	0	0
1.1.1.169|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.000136261	2.81509e-05	0	0	0	0.000736019	5.32433e-05
1.1.1.169|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.000551933	0	0	0	0	0	0	0	0	0	0
1.1.1.169|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	3.26816e-05	0	0	0	0	0
1.1.1.169|g__Parabacteroides.s__Parabacteroides_merdae	0	0	0	0	0	0	0.00015878	0	0	0	0	0
1.1.1.169|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0	0	0	6.36089e-05	0	0	0	0	0
1.1.1.169|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	1.03976e-05	0	0	0	0	0
1.1.1.169|unclassified	0	0	0	0	0	0	0.000142024	0	0	0	0	0
1.1.1.17|g__Megamonas.s__Megamonas_funiformis	0	0	0	0	0	0	0	0	0	0	0	1.76529e-05
1.1.1.17|g__Megamonas.s__Megamonas_hypermegale	0	0	0	0	0	0	0	0	0	0	0	1.23193e-05
1.1.1.18|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	3.28534e-05	0	0	0	0	0	0
1.1.1.18|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	5.60661e-05	0	0	0	0	0	0	0	0	0
1.1.1.18|g__Bacteroides.s__Bacteroides_uniformis	0.00317901	0	0	0.000877139	0.00111857	0	0.000226849	0	0	0.000302097	0	0.000312336
1.1.1.18|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	8.13792e-05	0	0	0	0.000254783	0	0	0.000586831	0	0.000148552
1.1.1.18|unclassified	0	0	0	0	0.000116359	8.47488e-05	0	0	0	0	0	0
1.1.1.193|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	4.76629e-05	0	0	0	0	0	0
1.1.1.193|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	1.13137e-05	0	0	0	0	0	0
1.1.1.193|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0.000214133	0	2.1947e-05	0	0	0	0	0
1.1.1.193|g__Bacteroides.s__Bacteroides_uniformis	0.000245512	0	0	0	0	0	0	0	0	0	0	0
1.1.1.193|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	8.91052e-05	0	0.000147112	0	0	0
1.1.1.193|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	4.23616e-05	0	0	0	0	0	0
1.1.1.193|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	3.6956e-05	0	0	0	0	0	0
1.1.1.193|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0.00115616	0	0	0	0	0	0	0	0	0	0
1.1.1.193|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.000101961	0	0	0	0	0	0	0	0	0	0
1.1.1.193|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	2.64891e-05	0	0	0	0	0
1.1.1.193|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	2.89968e-05	0	0	0	3.30794e-05	0	0	0	0	0
1.1.1.193|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0.0017755	0	0	0	0.000272145
1.1.1.193|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	6.47791e-05	0	0	0	0	0
1.1.1.2|g__Escherichia.s__Escherichia_coli	0	6.63184e-05	0	0	0	0	0	0	0	0	9.32175e-05	0
1.1.1.2|g__Flavonifractor.s__Flavonifractor_plautii	0.00040278	0	0	0.000206093	0	0	1.82148e-05	0	0	0	0	0
1.1.1.2|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0.00129858	0	0	0	0.000170685
1.1.1.205|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0.000261091	0	0.000947861	0	0	0	0	0	0	0
1.1.1.205|g__Alistipes.s__Alistipes_finegoldii	0.000158179	0	0.000668084	0	0.000366095	9.41309e-05	0	0	0	0	0	0
1.1.1.205|g__Alistipes.s__Alistipes_putredinis	0.000323773	0	0.000273865	0	0	0	3.9109e-05	0	0.000248228	0.000323492	0	0
1.1.1.205|g__Alistipes.s__Alistipes_shahii	0	0	0	0	0	0	4.90314e-05	0	0	0	0	0
1.1.1.205|g__Bacteroides.s__Bacteroides_caccae	0.000234205	0	7.86636e-05	0	0	0	5.03692e-06	0	0	0.000179234	0	8.10605e-05
1.1.1.205|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0.000164578	0	0	0	0	0	0.000610617	0	0	0
1.1.1.205|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0.000197986	0	0
1.1.1.205|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	8.81601e-06	0	0	0	0	0
1.1.1.205|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	1.79248e-05	0	4.87442e-05
1.1.1.205|g__Bacteroides.s__Bacteroides_fragilis	0	0	0	0	3.44274e-05	0	0	0	4.95644e-05	0	0	0
1.1.1.205|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0.000151912	0	0	0.000425076	0	0	0	0	0	0.000257855
1.1.1.205|g__Bacteroides.s__Bacteroides_oleiciplenus	9.51003e-05	0	0	0	0	0	0	0	0	0	0	0
1.1.1.205|g__Bacteroides.s__Bacteroides_ovatus	6.3482e-06	0	3.4681e-05	0.00012675	0	0.000464646	1.56832e-05	0	0	0	0	3.24083e-05
1.1.1.205|g__Bacteroides.s__Bacteroides_stercoris	1.90268e-05	0	0	0	4.91483e-06	8.0702e-05	0.000153935	0	0	0.00016155	0	3.32338e-05
1.1.1.205|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	9.99662e-05	0	0	0	0	0	0.000140149	0	0	0
1.1.1.205|g__Bacteroides.s__Bacteroides_uniformis	0.000164973	0	0	8.72841e-05	0.000226215	0	7.75795e-05	0	0.000140552	0.000395304	0	4.16017e-05
1.1.1.205|g__Bacteroides.s__Bacteroides_vulgatus	0.00024717	0	0.000872265	0.000380873	0	0	0.00077554	0	0.00121075	0.00115002	0	0.000467616
1.1.1.205|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0.000343427	0.000216769	2.46111e-05	0	0.000107284	0	0	0
1.1.1.205|g__Blautia.s__Blautia_hansenii	0	0.000167638	0	0	0	0	0	0	0	0	0	0
1.1.1.205|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	1.98952e-05	0	0	0	0	0	0
1.1.1.205|g__Clostridium.s__Clostridium_neonatale	0	0.00049799	0	0	0	0	0	0	0	0	0	0
1.1.1.205|g__Clostridium.s__Clostridium_sp_CAG_167	0	0	8.32091e-05	0	0	0	0	0	0	0	0	0
1.1.1.205|g__Clostridium.s__Clostridium_sp_CAG_58	0	0	0	0	0.000114777	0	0	0	0	0	0	0
1.1.1.205|g__Coprococcus.s__Coprococcus_comes	0	0	0	0	0	0	1.2825e-05	0	0	0	0	0
1.1.1.205|g__Dorea.s__Dorea_longicatena	0	0	0	0	0	0	1.40814e-05	0	0	0	0	0
1.1.1.205|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0.000417624	0	0.000649446	0
1.1.1.205|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	0	0	0.000753657	5.89081e-05	0	0	0.000244711	0	0.000552998
1.1.1.205|g__Lachnoclostridium.s__Clostridium_citroniae	0	2.21336e-05	0	0	0	0	0	0	0	0	0	0
1.1.1.205|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	7.90275e-05	0	0	0	0	0	0	0	0	0	0
1.1.1.205|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0.000136134	0	0	4.58513e-05	0	0	0	1.82002e-05	0	3.35947e-05
1.1.1.205|g__Parabacteroides.s__Parabacteroides_distasonis	0	0	5.48331e-05	0	0	0	9.93032e-05	0	0	0	0	4.16296e-05
1.1.1.205|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	9.68732e-05	0	6.43836e-05	4.1438e-05	0.000150962	0	0.000183038	0	0	0
1.1.1.205|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0.00153862	0	0	0	0.00208367
1.1.1.205|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	2.94964e-06	0	0	0	0.000159467	0	0	0	0	0
1.1.1.205|g__Roseburia.s__Roseburia_faecis	0	0	3.24746e-05	0	0	0	0	0	0	0.000327092	0	6.73297e-05
1.1.1.205|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	0	0	0	0	0	9.90523e-05	4.63521e-05
1.1.1.205|g__Roseburia.s__Roseburia_intestinalis	0	0	0.000189726	0	0	6.35405e-05	0	0	0	0	0.000450244	3.5766e-05
