feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY0.1261..anhydromuropeptides.recycling.I	diagnosis	Ctl	-0.839794807494704	0.250365432242586	187	187	0.00104811936485758	0.0204625149846811
PWY0.1477..ethanolamine.utilization	diagnosis	Ctl	-1.04342238963467	0.311330264937176	187	186	0.00107549382351086	0.0206788130611406
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II	diagnosis	Ctl	0.512505720457969	0.15450762791318	187	187	0.00118076956693924	0.0223641280663566
PWY.6823..molybdopterin.biosynthesis	diagnosis	Ctl	0.558509957361476	0.16827259768224	187	187	0.00120717674979165	0.0225280484630235
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	diagnosis	Ctl	0.178018533195091	0.0537463429718866	187	187	0.00123668884917112	0.0227443210086688
GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation	diagnosis	Ctl	-2.55009220314887	0.777881996775916	187	116	0.00135544934616491	0.0245723602897609
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I	diagnosis	Ctl	-0.951191909406348	0.291862447500822	187	183	0.00138235076223757	0.0247070861588659
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	Age	Age	-0.042830473906951	0.0129072849732315	187	175	0.00144483205985061	0.0254651650548671
PWY.8004..Entner.Doudoroff.pathway.I	diagnosis	Ctl	-0.501406840334177	0.154741548073869	187	187	0.0015189050023077	0.0264039787387461
PWY.5747..2.methylcitrate.cycle.II	diagnosis	Ctl	-2.17531427745361	0.673139993674724	187	99	0.00161312160774968	0.0265850820809656
PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I	diagnosis	Ctl	-2.11702479056321	0.657645525446846	187	107	0.00161208371589545	0.0265850820809656
PWY.5850..superpathway.of.menaquinol.6.biosynthesis	diagnosis	Ctl	-2.07020072370919	0.643020761167599	187	107	0.00160847199586778	0.0265850820809656
PWY.5896..superpathway.of.menaquinol.10.biosynthesis	diagnosis	Ctl	-2.07020072370919	0.643020761167599	187	107	0.00160847199586778	0.0265850820809656
PWY490.3..nitrate.reduction.VI..assimilatory.	diagnosis	Ctl	1.28774345606296	0.402476009970307	187	100	0.00168079243704376	0.0269479189763137
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	diagnosis	Ctl	0.390007680097718	0.121740225981681	187	187	0.00174131548940719	0.0269479189763137
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	Age	Age	0.0527750963546365	0.0162507858460652	187	171	0.00173999931880524	0.0269479189763137
PWY0.1337..oleate..beta..oxidation	diagnosis	Ctl	-2.13448663150763	0.66551487199733	187	101	0.00170862861271493	0.0269479189763137
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	diagnosis	Ctl	-0.969737416208445	0.303674359513489	187	183	0.00171354937979763	0.0269479189763137
CENTFERM.PWY..pyruvate.fermentation.to.butanoate	Age	Age	-0.0396645762885083	0.0120684548511421	187	180	0.00181361117810703	0.0277285853616605
ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	diagnosis	Ctl	0.220536002861615	0.0702879309148464	187	187	0.00214909954876716	0.0288257907566482
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	diagnosis	Ctl	0.261614456547402	0.0828476847850174	187	187	0.00208873558693248	0.0288257907566482
PWY0.461..L.lysine.degradation.I	diagnosis	Ctl	-1.97813397450314	0.627828623048389	187	83	0.00204212688899072	0.0288257907566482
PWY.5840..superpathway.of.menaquinol.7.biosynthesis	diagnosis	Ctl	-1.60827316010301	0.510492465936207	187	150	0.00203051203380762	0.0288257907566482
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I	diagnosis	Ctl	-1.75214674120219	0.554519540669978	187	152	0.00197009629354188	0.0288257907566482
PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I	diagnosis	Ctl	-1.69963091897354	0.537663135254927	187	152	0.00195914629086138	0.0288257907566482
PWY.5899..superpathway.of.menaquinol.13.biosynthesis	diagnosis	Ctl	-1.71087181388757	0.547054835473196	187	152	0.00218067447804431	0.0288257907566482
PWY.5897..superpathway.of.menaquinol.11.biosynthesis	diagnosis	Ctl	-1.71087181388757	0.547054835473196	187	152	0.00218067447804431	0.0288257907566482
PWY.5898..superpathway.of.menaquinol.12.biosynthesis	diagnosis	Ctl	-1.71087181388757	0.547054835473196	187	152	0.00218067447804431	0.0288257907566482
FAO.PWY..fatty.acid..beta..oxidation.I..generic.	diagnosis	Ctl	-2.266106506199	0.720333607170859	187	122	0.00209543152727953	0.0288257907566482
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation	diagnosis	Ctl	-2.09017888263063	0.661323747931454	187	129	0.0019715513375477	0.0288257907566482
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.	diagnosis	Ctl	-2.20011097152448	0.702724600249099	187	122	0.00217902411504514	0.0288257907566482
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	diagnosis	Ctl	-0.366813842395606	0.117378538049276	187	187	0.00215148865939971	0.0288257907566482
PWY.6562..norspermidine.biosynthesis	Age	Age	0.0439640547311902	0.0137271124421146	187	33	0.00223588446628131	0.0292509009042369
PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate	diagnosis	Ctl	-1.62069977940652	0.520232943442024	187	158	0.00227032821883658	0.0293984337724859
PWY.5494..pyruvate.fermentation.to.propanoate.II..acrylate.pathway.	diagnosis	Ctl	0.989708791805094	0.320096443182638	187	46	0.00230540403950488	0.0295510881427443
PWY0.42..2.methylcitrate.cycle.I	diagnosis	Ctl	-2.176299074346	0.699933560639501	187	117	0.00234005334962239	0.0296952770067082
PWY.8189..L.alanine.degradation.V..oxidative.Stickland.reaction.	diagnosis	Ctl	0.960886751610913	0.312977220374608	187	46	0.00247100997432136	0.0298147739664114
PROPFERM.PWY..superpathway.of.L.alanine.fermentation..Stickland.reaction.	diagnosis	Ctl	0.960886751610913	0.312977220374608	187	46	0.00247100997432136	0.0298147739664114
PWY.8188..L.alanine.degradation.VI..reductive.Stickland.reaction.	diagnosis	Ctl	0.960886751610913	0.312977220374608	187	46	0.00247100997432136	0.0298147739664114
PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen	diagnosis	Ctl	-1.58480956516304	0.516388407667452	187	64	0.00256092227134661	0.0298147739664114
PWY.6123..inosine.5..phosphate.biosynthesis.I	Age	Age	-0.00757605387389884	0.00246910119685584	187	187	0.00248522417796423	0.0298147739664114
VALSYN.PWY..L.valine.biosynthesis	diagnosis	Ctl	0.192943297901371	0.0623575818227833	187	187	0.00253742939870572	0.0298147739664114
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	diagnosis	Ctl	0.251343083448263	0.0810599889116266	187	187	0.00249457040070117	0.0298147739664114
PWY.5675..nitrate.reduction.V..assimilatory.	diagnosis	Ctl	-2.26671626487404	0.733329763678167	187	154	0.00247384293886252	0.0298147739664114
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA	diagnosis	Ctl	-2.14769161851504	0.696891612165555	187	121	0.00253173325785175	0.0298147739664114
PWY.5837..2.carboxy.1.4.naphthoquinol.biosynthesis	diagnosis	Ctl	-1.79580639884665	0.584557522343063	187	152	0.00260293296000469	0.0300283811476904
PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	Age	Age	-0.0374888524772325	0.0119003208418485	187	180	0.00266270727923415	0.0304090591376763
PWY.5104..L.isoleucine.biosynthesis.IV	diagnosis	Ctl	-2.11595771821842	0.690393913891132	187	130	0.00268385707125276	0.0304090591376763
PWY.5686..UMP.biosynthesis.I	diagnosis	Ctl	0.316234062822124	0.102503840769577	187	187	0.00275856264445993	0.030978902617873
PWY.6328..L.lysine.degradation.X	diagnosis	Ctl	-1.97417545514474	0.646509060580091	187	65	0.00279869324829075	0.0311538748428155
PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II	diagnosis	Ctl	-0.788202268172591	0.260952293266307	187	182	0.00300607216388424	0.0331713528345139
PWY0.1479..tRNA.processing	Age	Age	0.0237117098250783	0.00780205011257229	187	186	0.00311427018164289	0.0332431468937856
PWY.6124..inosine.5..phosphate.biosynthesis.II	Age	Age	-0.00770764172996283	0.00257229941800324	187	187	0.00311736365670645	0.0332431468937856
PWY.7790..UMP.biosynthesis.II	diagnosis	Ctl	0.32241796184114	0.105697960745344	187	187	0.00307878738057867	0.0332431468937856
PWY.7791..UMP.biosynthesis.III	diagnosis	Ctl	0.32241796184114	0.105697960745344	187	187	0.00307878738057867	0.0332431468937856
PWY.7242..D.fructuronate.degradation	Age	Age	-0.0198977038193516	0.00646062527561169	187	187	0.00314762832828114	0.0332861695715731
P221.PWY..octane.oxidation	diagnosis	Ctl	-2.2244164763726	0.740711485448821	187	87	0.00318120453781225	0.0333632112271384
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	diagnosis	Ctl	-1.90839702678932	0.635543954875822	187	150	0.00321745210930179	0.0334667764483932
PWY.7356..thiamine.diphosphate.salvage.IV..yeast.	diagnosis	Ctl	0.960168765597838	0.319059763285056	187	185	0.00331916133432462	0.0339678688165963
DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis	diagnosis	Ctl	0.463520115595281	0.153090188906649	187	187	0.00329984730516647	0.0339678688165963
PWY.6902..chitin.degradation.II..Vibrio.	diagnosis	Ctl	-0.707762999159233	0.236380088370476	187	187	0.00335258214825837	0.034035413969119
GALACTUROCAT.PWY..D.galacturonate.degradation.I	Age	Age	-0.0160478628103345	0.00529289704409146	187	187	0.00351451755455881	0.0352248667672041
PWY.5705..allantoin.degradation.to.glyoxylate.III	diagnosis	Ctl	-2.24545913325951	0.754906035556029	187	97	0.00352526247394399	0.0352248667672041
PWY.7858...5Z..dodecenoate.biosynthesis.II	diagnosis	Ctl	-1.92056887756844	0.647212595090323	187	134	0.00358494851405625	0.0355414036276358
PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome.	Age	Age	-0.0608806503153316	0.0203874264371347	187	141	0.00362163647905692	0.0356267960614204
PWY.7238..sucrose.biosynthesis.II	diagnosis	Ctl	0.361815676611972	0.122131662739103	187	187	0.00367466558907938	0.0358703894810903
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing.	diagnosis	Ctl	0.222556938836054	0.0752580757962103	187	187	0.00380031116715312	0.0360589727370842
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	diagnosis	Ctl	0.244255815988986	0.0824258309812261	187	187	0.00379728633908679	0.0360589727370842
PWY.7805...aminomethyl.phosphonate.degradation	diagnosis	Ctl	-1.60338973855362	0.54341442168968	187	79	0.00380764566333277	0.0360589727370842
PWY.7118..chitin.deacetylation	diagnosis	Ctl	-2.04439708613795	0.693228037791188	187	142	0.00380420505933002	0.0360589727370842
P621.PWY..nylon.6.oligomer.degradation	Age	Age	0.0497253334251714	0.0167156065199442	187	24	0.00391855595219658	0.0368344259506479
KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis	diagnosis	Ctl	-2.029672546562	0.69286001955778	187	92	0.00400109160389867	0.0372006647230508
HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.	diagnosis	Ctl	-2.28862482434032	0.781505453537011	187	146	0.00401614741296923	0.0372006647230508
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	diagnosis	Ctl	0.276345854650681	0.0937395101656168	187	187	0.00407959236896419	0.0375145124363446
CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate	Age	Age	0.0401318396990626	0.013513127820396	187	43	0.00411203579386078	0.0375408159885563
OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	diagnosis	Ctl	0.353827062598072	0.122341233661425	187	187	0.00446988709386007	0.0402289838447407
PWY.6185..4.methylcatechol.degradation..ortho.cleavage.	Age	Age	0.0339709820426896	0.011494565246171	187	31	0.004450588482801	0.0402289838447407
GLYOXYLATE.BYPASS..glyoxylate.cycle	diagnosis	Ctl	-2.04145939712212	0.711659984077324	187	156	0.0048081487971219	0.0429685973489274
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway	diagnosis	Ctl	-0.42877124860275	0.149994109559897	187	187	0.0049150979389481	0.0436171977938821
PWY.5690..TCA.cycle.II..plants.and.fungi.	diagnosis	Ctl	1.2363884993584	0.433656770404053	187	142	0.00498117119081202	0.0438965711190309
PWY.6531..mannitol.cycle	diagnosis	Ctl	-1.33654842002266	0.470154932390423	187	172	0.0051930791423209	0.0453938020981824
PWY.7392..taxadiene.biosynthesis..engineered.	Age	Age	-0.037867975043772	0.0131952223025487	187	180	0.00522261237693824	0.0453938020981824
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	diagnosis	Ctl	1.41885848319132	0.500097892032317	187	172	0.00538232772852688	0.0457040855631055
PWY.7874..L.threonate.degradation	diagnosis	Ctl	-1.6715508986053	0.588720692947239	187	68	0.00532645569143549	0.0457040855631055
CARNMET.PWY..L.carnitine.degradation.I	diagnosis	Ctl	-1.75663348777531	0.619867639266687	187	81	0.00534244218165757	0.0457040855631055
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.	diagnosis	Ctl	-2.06947340651173	0.730475974885949	187	140	0.00540237418003611	0.0457040855631055
PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome.	diagnosis	Ctl	-1.6276252117197	0.57669380327193	187	141	0.00556129716205335	0.0467369940307662
PWY.5097..L.lysine.biosynthesis.VI	diagnosis	Ctl	0.200595150927401	0.071168063301106	187	187	0.00580857421966805	0.0482690126597798
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	diagnosis	Ctl	0.205526955546448	0.0729625095147969	187	187	0.0058196681930231	0.0482690126597798
PWY.6572..chondroitin.sulfate.degradation.I..bacterial.	Age	Age	-0.0471285709063731	0.0166489496511841	187	138	0.00594665266920747	0.0490019625793784
PWY.6936..seleno.amino.acid.biosynthesis..plants.	Age	Age	0.0211952305231808	0.00751541701909191	187	187	0.00619724676926768	0.0497740895582322
P122.PWY..heterolactic.fermentation	diagnosis	Ctl	-1.88630084998224	0.677526253869968	187	110	0.00608191265960497	0.0497740895582322
ECASYN.PWY..enterobacterial.common.antigen.biosynthesis	diagnosis	Ctl	-1.67706932898182	0.601684325978388	187	91	0.00615523479689299	0.0497740895582322
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.	diagnosis	Ctl	-1.786158771982	0.641666609457401	187	127	0.00615935156819516	0.0497740895582322
PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain.	diagnosis	Ctl	-1.48086935540837	0.536171714058741	187	73	0.00651181857167024	0.0519716840720096
PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.	Age	Age	0.0422830693921109	0.0150878641999802	187	22	0.00669451273751605	0.0530958541494242
PWY.8187..L.arginine.degradation.XIII..reductive.Stickland.reaction.	diagnosis	Ctl	-0.493867279544933	0.180184148344082	187	187	0.00699058829250135	0.0544236597741363
ARO.PWY..chorismate.biosynthesis.I	diagnosis	Ctl	0.231474824804212	0.08402431190203	187	187	0.00696844992940204	0.0544236597741363
PWY0.1221..putrescine.degradation.II	diagnosis	Ctl	-1.89081692012146	0.689082156417998	187	73	0.00695712718416037	0.0544236597741363
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	diagnosis	Ctl	-1.45892669998479	0.53602231747917	187	110	0.00735704112441083	0.0569273487004716
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	diagnosis	Ctl	0.258602691438697	0.0946357612851584	187	187	0.00751305197977674	0.0577821997717375
PWY.6478..GDP.D.glycero..alpha..D.manno.heptose.biosynthesis	Age	Age	-0.0501604008220003	0.0184251052958836	187	75	0.00775321053567133	0.0592700251190779
HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate	diagnosis	Ctl	-1.81082887763685	0.670011782802264	187	102	0.00790109019820044	0.0596814491756926
PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate	diagnosis	Ctl	-1.81082887763685	0.670011782802264	187	102	0.00790109019820044	0.0596814491756926
GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass	diagnosis	Ctl	-1.81259085119928	0.675757030307358	187	82	0.0082105600673399	0.0616520752985463
PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis	diagnosis	Ctl	-0.381303830287345	0.142634506607099	187	187	0.00845592935912704	0.062035522376462
METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation	diagnosis	Ctl	-1.6166448968764	0.603022101945748	187	142	0.00831757495326961	0.062035522376462
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation	diagnosis	Ctl	-1.59779996293643	0.596059493455948	187	98	0.00836810317813528	0.062035522376462
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II	diagnosis	Ctl	-0.499326643039322	0.187206036904536	187	187	0.00850605271355744	0.062035522376462
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II	diagnosis	Ctl	-0.499326643039322	0.187206036904536	187	187	0.00850605271355744	0.062035522376462
