# Pathway	A001_0_h_CD_1_DKDL210010878-1a-N702-N503_HNWKKDSX2_L3_Abundance	A002_2XSw_0_h_C_DKDL210010878-1a-N701-N504_HNWKKDSX2_L3_Abundance	A004_2XSw_0_h_C_DKDL210010878-1a-N703-N504_HNWKKDSX2_L3_Abundance	A005_2XSw_0_h_CD_DKDL210010878-1a-N705-N503_HNWKKDSX2_L3_Abundance	A006_2XSw_0_h_C_DKDL210010878-1a-N702-N504_HNWKKDSX2_L3_Abundance	A007_0_h_CD_1_DKDL210010878-1a-N703-N503_HNWKKDSX2_L3_Abundance	A011_0_h_CD_1_DKDL210010878-1a-N704-N503_HNWKKDSX2_L3_Abundance	A020_2XSw_0_h_CD_DKDL210010878-1a-N706-N503_HNWKKDSX2_L3_Abundance	Bacteriodes_Theta_DKDL210010878-1a-N703-N502_HNWKKDSX2_L3_Abundance	C1_A301_Stool_0h_DKDL210010878-1a-N704-N504_HNWKKDSX2_L3_Abundance	C2_A304_stool_DKDL210010878-1a-N705-N504_HNWKKDSX2_L3_Abundance	G95_027_3_5_M_Hs6_DKDL210010878-1a-N701-N503_HNWKKDSX2_L3_Abundance	G95_027_3_5_vs_10_DKDL210010878-1a-N706-N504_HNWKKDSX2_L3_Abundance	G_027_3_14_0119_1_DKDL210010878-1a-N705-N502_HNWKKDSX2_L3_Abundance	G_029_3_16_0119_1_DKDL210010878-1a-N706-N502_HNWKKDSX2_L3_Abundance	S1_Bacteriodes_F_DKDL210010878-1a-N705-AK394_HNWKKDSX2_L3_Abundance	S2_C_41569860_P1_DKDL210010878-1a-N701-N502_HNWKKDSX2_L3_Abundance	S3_309_0h_DKDL210010878-1a-N701-AK394_HNWKKDSX2_L3_Abundance	S5_363_0h_DKDL210010878-1a-N703-AK394_HNWKKDSX2_L3_Abundance	S6_363_24h_DKDL210010878-1a-N704-AK394_HNWKKDSX2_L3_Abundance	S6_C_41671867_DKDL210010878-1a-N702-N502_HNWKKDSX2_L3_Abundance	Vilionela_DKDL210010878-1a-N704-N502_HNWKKDSX2_L3_Abundance
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	0	0	0	0	0	0	0	0	0	0	0	6.27977e-05	6.12241e-05	5.6913e-05	9.36817e-06	0	7.37892e-05	2.78668e-05	0	0	0	0
CENTFERM-PWY: pyruvate fermentation to butanoate	0.000855532	0.00103069	0.000572962	0.000880954	0.000609485	0.000104358	5.28019e-05	0	0	0.000555024	0.000886512	8.29652e-05	5.47428e-05	5.4272e-05	0.00104888	0	0	0.000255752	0.000824987	0.000728198	0	0
CITRULBIO-PWY: L-citrulline biosynthesis	0.00466216	0.000367815	0.000745753	0.00059549	0.00202164	0.00268731	1.36751e-05	0.00145112	0	0.00117088	0.00285276	0.00129325	0.00142169	0.00129961	0.00213007	0	0.00116196	0.00154728	0.00558887	0.00564421	0	0
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	0.0089719	0.0123645	0.0107037	0.00485652	0.0116999	0.00537288	0.00348128	0.00780802	0.0104974	0.0114766	0.00938949	0.00418691	0.00438764	0.004338	0.00812795	0.0126492	0.00682022	0.0120056	0.0110149	0.0107952	0.00310643	0.0143953
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	0.00828395	0.0109994	0.00950693	0.00462196	0.010304	0.00514647	0.00335687	0.00699489	0.0104974	0.00932371	0.00792982	0.00387078	0.00412158	0.00408737	0.00675107	0.0117156	0.00652572	0.0120056	0.00912098	0.00888017	0.00310643	0.0154257
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	0.00570358	0.00552989	0.00470466	0.00304167	0.00307956	0.00459078	0.00238901	0.00336616	0	0.00546513	0.00428012	0.00514545	0.00495722	0.00519607	0.00328995	0.000166808	0.00151979	0.00294143	0.0038036	0.00348388	0.00297025	5.01976e-05
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.00274117	0.00100177	0.00211875	0.00254581	0.0020746	0.00266124	0.00269767	0.00277305	0	0.00121421	0.00328791	0.00322368	0.00305141	0.00328182	0.00254292	0	0.0020214	0.00198112	0.00249395	0.00229466	0.00323585	0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.0101886	0.0117243	0.0116467	0.0052269	0.0121006	0.00618524	0.00395102	0.00816317	0.000314052	0.0117536	0.00928352	0.00523212	0.00535085	0.00518581	0.00816147	0.000445952	0.00255534	0.0115421	0.0101588	0.00999287	0.00469445	0
CRNFORCAT-PWY: creatinine degradation I	8.85256e-05	0	0	0	0	0	0	0	0	0	0	3.15211e-05	2.22469e-05	3.23861e-05	0	0	0	0	0	0	0	0
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.00151093	0.000222629	0.000559034	0.00375656	0.000717975	0.0029205	0.00427586	0.00179947	0	0.000799112	0.00220019	0.00413025	0.00421114	0.00399645	0.00460361	0	0.00228094	0.000729054	0.00165841	0.00190249	0.00387676	0.00501805
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	0	0	0	0	6.72321e-06	0	0	0	0	0	0	5.27521e-06	0	3.37062e-06	0	0	0	0	0	0	0	0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0	0	0.000632612	0.000758561	0.000647375	0.000575686	0.000827404	0.000781951	0	0	0	0.0031602	0.00316067	0.00309621	0.00231044	0	0.0044923	0.000163669	0	0	0.00403993	0
DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative)	0	0	0	0	0	0	0	0	0	0	0	4.48331e-06	2.00621e-05	1.75552e-05	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	0.0130519	0.0167024	0.0133815	0.00495859	0.0123549	0.00730496	0.00225464	0.00873249	0.0297196	0.0128331	0.0119495	0.00500908	0.00481288	0.00491804	0.0098769	0.0399758	0.00610879	0.0372237	0.0136872	0.0142615	0	0
ECASYN-PWY: enterobacterial common antigen biosynthesis	0	0	0	0.000423007	0	0.00088727	0.00100642	0.000184438	0	0	5.54031e-05	0.00101746	0.000968568	0.00104898	0.000134597	0	0.00164713	5.23796e-05	0	0	0.00358413	0
FAO-PWY: fatty acid &beta;-oxidation I (generic)	0	0	0	0.0024623	0	0.0016633	0.00344544	0.000503498	0	0	0.000374431	0.00365091	0.00325952	0.00364651	0.000949084	0	0.00231926	7.36257e-05	0	0	0.00626153	0
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.00166859	0.000174531	0.000905144	0.00458359	0.00110726	0.00528939	0.0045687	0.00317354	0.000133171	0.00058193	0.00258821	0.00593667	0.00607106	0.0059331	0.00390918	6.87325e-05	0.00808464	0.00080801	0.00318786	0.00362254	0.0109173	9.80345e-05
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.0106751	0.00493916	0.00900062	0.00538554	0.00843054	0.00714759	0.00395801	0.00817357	0.0185925	0.00614942	0.00916469	0.00462009	0.00480702	0.0046137	0.00689937	0.0156147	0.00933243	0.0056725	0.00890254	0.00862103	0.00420567	0.0108321
FERMENTATION-PWY: mixed acid fermentation	0.00105542	0.000596723	0.00135775	0.00223679	0.00103918	0.00298025	0.00383234	0.00169492	0	6.35511e-05	0.00135135	0.0048502	0.00429442	0.00486904	0.00286526	0	0.00251271	0.000365399	0.000654795	0.000767769	0.00566435	0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.00103246	0	0.00184665	0.00330395	0.000941664	0.00176547	0.0024292	0.00297133	0	0.000549667	0.000531961	0.00208764	0.00249689	0.00207888	0.000761434	0	0.00243038	0.000147635	0.000269907	0.000232797	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.000977971	0	0.000396292	0.00275412	0.000810341	0.00287937	0.00411711	0.00193726	0	0.000331518	0.00197968	0.00294563	0.00289618	0.00292502	0.00169653	0	0.00174857	0.000618881	0.00110562	0.00102967	0.00394684	0
FUCCAT-PWY: fucose degradation	0.000506673	0.000242089	0.000196536	0.00229538	0.000556229	0.00208872	0.00381664	0.00112952	0	0.000444705	0.00171411	0.0028004	0.00268673	0.00277252	0.00122701	0	0.0010629	0.000300697	0.000608747	0.000564863	0.00388537	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.00113144	0.00214881	0.00145941	0.0027763	0.00197424	0.00220281	0.00339359	0.0019438	0	0.000822922	0.00220558	0.00331877	0.00315406	0.00324448	0.0020914	0	0.000490607	0.00190957	0.00255108	0.00277374	0	0
GALACTARDEG-PWY: D-galactarate degradation I	0.000410336	0	3.95721e-05	0.00257368	2.19053e-05	0.00251704	0.00434956	0.000917777	3.54504e-05	8.94754e-05	0.000444018	0.00422836	0.00402534	0.0040968	0.00122628	0	0.0013372	5.27722e-05	8.03675e-05	0.00010235	0.00347256	7.09999e-06
GALACTUROCAT-PWY: D-galacturonate degradation I	0.000824104	0.00168256	0.00104291	0.0030961	0.00177429	0.00160773	0.00382641	0.0013059	0	0.000544333	0.00219281	0.0026478	0.00252231	0.00257427	0.00156701	0	0.00172117	0.00143016	0.00220751	0.00245868	0.00411592	0
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.0021546	0.00203335	0.00215767	0.00334188	0.00119679	0.00359784	0.00438739	0.000933973	0	0.001557	0.00201595	0.00417948	0.00401233	0.0041035	0.00247217	0	0.00604859	0.00137601	0.00218616	0.00234172	0.0035056	2.84212e-05
GLUCARDEG-PWY: D-glucarate degradation I	0.000259414	0	3.71576e-05	0.00198064	1.33764e-05	0.00159409	0.00322673	0.000626352	4.95865e-05	6.01266e-05	0.000294931	0.00242175	0.00211045	0.00233067	0.000693027	0	0.00136079	4.40136e-05	4.51831e-05	4.2853e-05	0.00375559	9.28973e-06
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.000410336	0	3.95721e-05	0.00257368	2.19053e-05	0.00251704	0.00434956	0.000917777	3.54504e-05	8.94754e-05	0.000444018	0.00422836	0.00402534	0.0040968	0.00122628	0	0.0013372	5.27722e-05	8.03675e-05	0.00010235	0.00347256	7.09999e-06
GLUCONEO-PWY: gluconeogenesis I	0.00352208	0.000624495	0.00306989	0.00345579	0.00442537	0.00445703	0.00412857	0.00402428	0	0.00445979	0.00408762	0.00428829	0.00430051	0.00426886	0.0044289	0.0101869	0.00734211	0.00158183	0.00315443	0.00314841	0.00428055	7.76366e-05
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0.000162061	0.000122649	9.82468e-05	0.00254752	0.000157037	0.0023053	0.00342381	0.00108667	0	0	0.000706531	0.00350224	0.00332011	0.00341158	0.00274401	4.64785e-05	0.000447575	8.85157e-05	0.000205981	0.000220384	0	8.65216e-06
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	0.0009219	0.00284521	0.00253931	0.00255491	0.00189001	0.00185197	0.00297888	0.00188053	0	0.00170749	0.00222019	0.00303124	0.00288234	0.00293546	0.00201811	0	0.00215311	0.0024707	0.00252266	0.00281624	0.00434311	2.68419e-05
GLUDEG-I-PWY: GABA shunt	9.33159e-05	0	0.000121447	0.000665212	0.000517172	0.00195291	0.000233757	0.00086007	0	0.000338741	0.00163367	0.00104493	0.00112361	0.000985585	0.000551729	0	0.000462532	0.000212933	0.00016384	0.0002204	0	0
GLUTORN-PWY: L-ornithine biosynthesis I	0.00862601	0.0102041	0.0107502	0.00442529	0.0100312	0.00525874	0.00437427	0.00500047	0	0.0101902	0.00805198	0.00497288	0.00491043	0.00488912	0.00718408	8.32611e-05	0.00193837	0.00812627	0.00732682	0.00714217	0.00360317	0.00571887
GLYCOCAT-PWY: glycogen degradation I	0.000321376	0.000243882	0.00019557	0.0020557	0.000311543	0.00234277	0.00368711	0.000903148	0	0	0.000856739	0.00455632	0.00401004	0.00452715	0.00456377	0	0.000869938	0.000175747	0.000407411	0.000435729	0	1.72548e-05
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	0.0111603	0.0102015	0.011525	0.00602445	0.00798456	0.00542131	0.00479078	0.00652176	0	0.0107793	0.00768638	0.00390815	0.00377327	0.00379076	0.00581506	0.000117199	0.00255502	0.00553732	0.00746587	0.00748609	0.00454639	1.29795e-05
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0	0	0	0.000310565	1.0588e-05	0.000450644	0.00105867	0	0	0	0.000112462	0.00120082	0.00113832	0.00124033	0.000269869	0	0.00107836	1.19781e-05	0	0	0.00343364	0
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	0.00128502	0.000405608	0.00135414	0.00345027	0.00177862	0.0028137	0.00460831	0.00180579	0	0.00116299	0.00265156	0.00452777	0.00444683	0.00452367	0.00311638	0.000107995	0.00371815	0.00101936	0.00193958	0.00186826	0.00397464	6.30367e-05
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	6.24025e-05	0	0	0.00299997	2.79625e-05	0.00317506	0.00460831	0.00123128	0	9.30193e-05	0.00145045	0.00446117	0.00443128	0.00447447	0.00188257	0	0.00266344	0.000146346	0	0	0.0042848	2.5661e-05
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.00270164	0.0039788	0.00284663	0.00437452	0.00387898	0.00505033	0.00528298	0.00475141	0.000245086	0.00609898	0.00380721	0.00530545	0.00534346	0.00535884	0.00581044	0.0112964	0.00841739	0.00413593	0.00259572	0.00222542	0.00415103	0.000272354
GLYOXYLATE-BYPASS: glyoxylate cycle	5.72824e-05	0	0	0.00177089	7.27563e-06	0.00209999	0.00313931	0.000676863	0	4.52239e-05	0.00094972	0.00284908	0.00288774	0.00285706	0.000755861	0	0.00115716	5.51134e-05	0	4.49945e-06	0.00349457	1.36059e-05
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	0.000755193	4.02852e-05	0.000530882	0.00139586	6.55192e-05	0.000121379	6.7091e-06	0.000528246	0	0.000319002	0.000174303	0.000353449	0.000355984	0.000338912	0.000427324	0	0.00165461	6.5758e-05	9.91137e-05	0.000146438	0.00462467	0
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	0	0	0	0.00160779	0	0.00129376	0.00232391	0.000449998	0	1.43789e-05	0.000166155	0.00171359	0.00155478	0.00156786	0.000161212	0	0.00148982	4.30015e-06	0	0	0.00356155	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	0.000162835	0	0.000191808	0.00219831	0.000109687	0.00133022	0.0026588	0.00116182	0	3.44989e-05	0.000216705	0.00260293	0.00277599	0.00259322	0.0018138	0	0.00124414	0.000160136	0.000122717	0.000129993	0.00372458	0.0135345
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	0.000207922	0	0.000504263	0.00316778	0.000487029	0.00164013	0.00409972	0.00142366	0	3.6481e-05	0.000241221	0.00286663	0.00323582	0.00287585	0.00203293	0	0.00139893	0.00020454	0.000191442	0.000174612	0.00439406	0.0127766
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	0.00179908	0.000378438	0.0013928	0.00401447	0.00126186	0.00357444	0.00476974	0.0025553	0	0.00250865	0.00249666	0.0050358	0.00503133	0.00506965	0.00369071	0	0.00676485	0.000775226	0.00183347	0.00178559	0.00397638	2.18891e-05
HISDEG-PWY: L-histidine degradation I	0.00191569	0.000422224	0.00081319	0.000494234	0.00162293	0.00248226	1.24735e-05	0.00340765	0.016932	0.00129257	0.002405	0.00134665	0.00146615	0.00130288	0.00318926	0.00872881	0.00180478	0.00221524	0.00416735	0.00510228	0.00371769	0.00277584
HISTSYN-PWY: L-histidine biosynthesis	0.00804998	0.00841844	0.00836262	0.00300288	0.0100473	0.00548393	0.00198603	0.00671096	0.0120241	0.00835726	0.00809023	0.00359862	0.00373038	0.00362523	0.00740291	0.0130887	0.00231275	0.0107252	0.0100563	0.0100726	0.00419022	0.0143149
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	0.00205089	8.45453e-05	0.00142151	0.00515813	0.00101299	0.00263073	0.00475287	0.002356	0	0.000877492	0.000922778	0.00361413	0.0033586	0.00358063	0.00247738	2.61284e-05	0.00175706	0.000263356	0.000576045	0.00055748	0.0046598	3.7211e-05
HSERMETANA-PWY: L-methionine biosynthesis III	0.00648784	0.00637518	0.00773166	0.00277591	0.00533063	0.0048261	1.24452e-05	0.00496535	0	0.00575649	0.00582924	0.00255951	0.00287367	0.00259716	0.0041085	0.0152571	0.00130619	0.00498355	0.00537178	0.00538565	0	0.00197515
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	0.011619	0.0143116	0.0146216	0.00742782	0.0149334	0.00945901	0.0085458	0.0104586	0.0201359	0.0127914	0.01195	0.00980108	0.00905872	0.00957868	0.0111415	0.0137932	0.00304925	0.0152819	0.0130373	0.0134417	0.00522471	0.0167597
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	0	0	0	0.000509942	0	0.00106514	0.00105027	0.000261281	0	0	7.59321e-05	0.0011856	0.00108536	0.00126546	0.000324526	0	0.00109587	3.59172e-05	0	0	0.00349468	0
KETOGLUCONMET-PWY: ketogluconate metabolism	4.45538e-05	0	0	0.00226166	1.68733e-05	0.000895298	0.00364237	0.000504515	0	0	0.000629914	0.00331536	0.00321259	0.00359736	0.0012094	0	0.0045034	5.46202e-05	0	0	4.86421e-06	0
LACTOSECAT-PWY: lactose and galactose degradation I	0.00134757	0.000302378	0.000752883	0.00391123	0.000656218	0.00017344	0.00374438	0.000790029	0	0.000631738	0.000355335	0.000205381	0.000136025	0.000225146	0.00153214	0	0	0.000247535	0.000127815	0.000253039	0	0
LIPASYN-PWY: phospholipases	0	0	0	3.67685e-05	0	0	0.00019126	0	0	0	0	2.00175e-06	0	0	0	0	0	0	0	0	0	0
LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis	0	0	0	0.000606347	0	0.000365197	0.00111461	0.000246768	0	0	0.000103054	0.00133934	0.00137554	0.00148619	0.00026374	0	0	0	0	0	0	0
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	0.00362522	0.000195226	0.0028333	0.00615731	0.00206131	0.00404049	0.00561989	0.00386499	0	0.00188697	0.00185244	0.00448643	0.00433884	0.00446703	0.00411591	6.07784e-05	0.00250556	0.000584132	0.00123071	0.0011835	0.00500269	5.78111e-05
METH-ACETATE-PWY: methanogenesis from acetate	0.00180081	0.00125202	0.00114115	0.000287322	0.00112001	0.000430039	0	0.0010797	0	0.00163247	0.000818177	0	1.64883e-05	1.27025e-05	0.000101134	0	0.000177738	0.000543036	0.00148305	0.0015184	0	0
METHANOGENESIS-PWY: methanogenesis from H2 and CO2	0	0	0	0	1.23881e-05	0	0	0	0	0	0.000121112	0	0	0	0	0	0	0	0	0	0	0
METHGLYUT-PWY: superpathway of methylglyoxal degradation	0.000710663	0	0.000178838	0.00135529	0.000107935	0.000648912	0.00217712	0.00118601	0	8.10217e-05	0.000656712	0.00176811	0.00224828	0.00189479	0.000421193	0	0.00243909	5.54109e-05	0.000338157	0.000319377	0	0
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	0.00337774	0.000167663	0.00249886	0.0060675	0.00186202	0.00396064	0.00555153	0.00360906	0	0.00164215	0.00166766	0.00463909	0.00441653	0.00459564	0.0038504	5.21435e-05	0.00233583	0.000513998	0.00109343	0.0010617	0.00557721	7.42012e-05
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	0.000518789	5.04033e-05	0.000429675	0.0014524	0.000219201	0.00173219	0.00241986	0.000512678	0	0.00011485	0.000507288	0.00112912	0.00113897	0.00122071	0.000321759	0	0.00146046	0.00011444	0.000601129	0.000463551	0.00454998	1.08437e-05
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	0.000561418	0.000517505	0.000392038	0.00225604	0.000676783	0.003362	0.0034169	0.00271834	6.82104e-05	0.000524249	0.00157237	0.00383736	0.00380199	0.00381367	0.00150964	9.77807e-05	0.00163314	0.000705242	0.00222531	0.00230305	0.00377656	4.819e-05
